Id;Label;Genres;Netflix_original;Nombre_occurrence
80236319;Shadow and Bone : La saga Grisha;Séries inspirées de livres,Séries pour ados,Séries d'action et d'aventure,Séries US,Séries fantastiques;True;6
80236390;Equalizer 2;Films d'action;False;1
80237937;En eaux troubles;Films inspirés de livres,Films d'action;False;2
80238357;The Order;Canadien,Séries pour ados,Séries d'intrigue,Séries d'épouvante,Séries fantastiques;True;1
80238565;Derry Girls;Sitcoms,Britannique,Séries pour ados,Séries comiques;True;1
80240027;Virgin River;Séries médicales,Séries dramatiques romantiques,Séries dramatiques,Séries inspirées de livres,Séries US;True;6
80240585;Agent Elvis;Séries comiques,Séries d'action et d'aventure,Séries US;True;1
80241001;Permis de vivre;Espagnol,Séries inspirées de livres,Séries policières,Thrillers TV;True;3
80241027;Séduction haute tension;Téléréalité avec concours,Téléréalité,Séries US;True;7
80241181;New Amsterdam;Séries médicales,Séries dramatiques,Séries inspirées de livres,Séries US,Séries dramatiques sociales;False;8
80241239;Locke & Key;Séries pour ados,Séries d'action et d'aventure,Séries US,Séries fantastiques;True;6
80241318;Manifest;Séries SF,Séries d'intrigue,Séries US;True;9
80242619;Murder Mystery;Films comiques,Intrigues,Films d'action;True;2
80242724;Warrior Nun;Séries pour ados,Séries d'action et d'aventure,Séries US,Séries fantastiques,Séries inspirées de B.D.;True;2
80243876;ベルセルク;Anime SF et fantastique,Anime d'action,Japonais,Séries d'animation japonaise,Séries inspirées de mangas;False;1
80244565;Indian Matchmaking;Téléréalité romance et mariage,Téléréalité,Séries US;True;2
80244630;Mon amie Adèle;Britannique,Séries inspirées de livres,Séries d'intrigue,Thrillers TV;True;1
80244780;Luna Nera;Italien,Séries inspirées de livres,Séries pour ados,Films d'époque,Thrillers TV;True;1
80244928;The English Game;Séries dramatiques,Britannique,Films d'époque,Séries inspirées de faits réels,Séries dramatiques sociales;True;1
80245353;Basketball or Nothing;Téléréalité avec concours,Téléréalité,Séries documentaires,Séries US;True;1
