ID;categorie;titres;liens_images;année;durée;score_recommendation;age_conseillé;description;prévention;mise_en_avant_supplémentaire;réalisation;distribution;scénariste;genres;avertissement_programme;recommendations;netflix_original;nombre_occurrence
70144327;Drames|Films comiques;Les Petits Mouchoirs;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABcwfWllzpudRy07Lr3MW60jHdwt-8Du-l04CrHdzW3X6sNKopDrF070Q5WMoM8FEbCUkRIM6VB1UyoP0h7ZLrCXYlgwJjCfW01c.webp?r=b63;2010;2 h 34 min;;13+;Quand leur ami Ludo est gravement blessé dans un accident de voiture, Max, Véro et leur bande décident malgré tout de partir en vacances à la mer comme chaque année.;;0;Guillaume Canet;François Cluzet,Marion Cotillard,Benoît Magimel,Gilles Lellouche,Jean Dujardin,Laurent Lafitte,Valérie Bonneton,Pascale Arbillot,Anne Marivin,Louise Monot;Guillaume Canet;Français,Drames,Films comiques;Sentimental,Décalé,Doux-amer;80037273,70295080,81567127,445386,70136041,80192947,81466149,70118769,81567123,81600435,70120816,70165474,81191429,80171705,81209142,70270877,81640438,81592346,80115029,80190534,70102746,70113669,81623190,81030213,80057784,81290742;False;2
70153373;Séries nostalgie|Pour se détendre;Seinfeld;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABbhaGD2PsnpUvPwPkHqnTQwN8PXbB2A2CPF8PHOHjMCVJ7buJZS37oG1yq6msufwwqAaIxVzf40ZKKB8KxuwtjkVLckawcT0_VM.webp?r=b8a;1997;9 Saisons;;13+;Jerry Seinfeld et ses trois amis à l'humour sardonique nous font rire des situations du quotidien en puisant parmi des anecdotes des plus triviales ou exceptionnelles.;;0;;Jerry Seinfeld,Julia Louis-Dreyfus,Jason Alexander,Michael Richards,Wayne Knight,Heidi Swedberg,Estelle Harris,Jerry Stiller;;Sitcoms,Séries comiques,Séries US;;;False;2
70153385;Séries nostalgie|Pour se détendre;Trailer Park Boys;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABR1vlzvkdxtPnuw-sEc3dGsuqGBn3fsGDU9p1JGNwQcVPWDvJozK4fj8TT3hFN6tapdY5ckds0gCCEAmoXkDkFK8n2XmF9IusdKSc1qHb-84z--rd0YqOUN-yiYPVYrvwT41.jpg?r=374;2018;12 Saisons;;16+;Suivez les mésaventures de trois malfrats inséparables dont le quotidien est rythmé par les drogues, l'alcool et les petits larcins en tout genre.;langage grossier, drogue;0;;Mike Smith,John Paul Tremblay,Robb Wells,John Dunsworth,Patrick Roach,Cory Bowles,Lucy Decoutere,Barrie Dunn,Sarah Dunsworth,Jeanna Harrison,Michael Jackson,Garry James,Tyrone Parsons,Shelley Thompson,Jonathan Torrens;;Sitcoms,Canadien,Séries comiques;;80028732,70143830,81214194,80191522,80117694,70300800,70171942,70208247,70167070,70113002,70123711,80987903,70281562,215309,70153404,80014749,80241499,81092963,70270408,80995819,70136120,70155589,70153373;True;3
70153404;Séries US|Séries nostalgie|Tendances actuelles|Pour se détendre|Films et séries jeunesse|Séries saluées par la critique;Friends;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABUtGQBjsPtamitezdrdAOVX6D0qe5Hy28MdU-MNeX9WY_NpcxxJWQhn0xYqHkZLG3Kz7HmxFKd0byxTL3S7-lRG-Ry4iT7H9724.webp?r=663;2003;10 Saisons;;13+;Cette sitcom à succès suit les joyeuses mésaventures de six amis vingtenaires qui découvrent les pièges de la vie et de l'amour dans le Manhattan des années 90.;;0;;Jennifer Aniston,Courteney Cox,Lisa Kudrow,Matt LeBlanc,Matthew Perry,David Schwimmer;;Sitcoms,Séries comiques,Séries US;Décalé;80198991,70143830,81270678,81288370,81037371,70195800,81327503,81324724,80113701,81397077,70281562,80200487,80014749,80179190,81092963,70155618,80197526,81025696,70270408,70136120,70155589,81275653,70153373,70077514,81021929,80212986;False;7
70155579;Séries nostalgie;Johnny Test;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABcqSdExvHEYN1AZ4oCJSmrct19hH95jat8_9tjOrv4SKw-dxC3AYMqW2JjApKP2WSVoYEnAwoqHrWhieMeRJqTSI6NwQK_g2NRg.webp?r=842;2009;4 Saisons;;7+;Johnny Test, petit malin de 11 ans, et son chien parlant génétiquement modifié enchaînent les aventures pour sauver leur famille (et le monde) des désastres de tout poil.;;0;;James Arnold Taylor,Louis Chirillo,Maryke Hendrikse,Ashleigh Ball,Ian James Corlett,Brittney Wilson;;Pour enfants,Dessins animés;;80001803,80103408,81475311,81045859,70002007,81186615,80049870,81186971,80219119,70142405,60020686,70294800,70252973,70172485,70180088,81294811,60031264,80179782,81068804,70011204,81145135,80057134,70252898,80242531;False;1
70155589;Films et séries jeunesse;Community;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABVxVzUmKjERTF4TlU-EIxkCVeTEY_x2XIjTJSKVjf8pDUerX_ce1qhwdG6Q-Py-kLWhXrpDFC5ndP_aOtg-ArTu6gw07Ri-9EM8.webp?r=488;2015;6 Saisons;;13+;Quand on découvre que son diplôme en droit est un faux, Jeff Winger reprend ses études et forme un groupe de parias. (un épisode de la saison 2 non disponible);;0;;Joel McHale,Gillian Jacobs,Danny Pudi,Yvette Nicole Brown,Alison Brie,Donald Glover,Ken Jeong,Chevy Chase,Jim Rash;;Sitcoms,Séries comiques,Séries US;;70143830,70140358,81500842,81468289,81288370,70300800,70171942,70195800,81327503,80211384,70113002,80113701,80238565,70281562,70153404,80014749,80179190,81092963,70155618,80025384,80995819,70136120,70153373,81021929,81516751,81447461;False;1
70155618;Films et séries jeunesse|Séries saluées par la critique|Séries nostalgie;Gilmore Girls;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABb7t0vtiA90X6ASywBsH1teesB782tdZV1V3iDVJsS-OVNFoD4YpTk2NnjBnMksLXVPh9h4s5swlf3DDrbYCZ49JIfyjnl5cGhs.webp?r=f2f;2006;7 Saisons;;10+;Lorelai, mère célibataire très indépendante et pleine d'esprit, élève sa fille surdouée Rory pour la faire entrer dans l'une des meilleures universités.;;0;;Lauren Graham,Alexis Bledel,Scott Patterson,Keiko Agena,Yanic Truesdale,Kelly Bishop,Edward Herrmann,Melissa McCarthy,Sean Gunn,Liza Weil,Liz Torres,Jared Padalecki;;Séries pour ados,Séries comiques,Séries comiques romantiques,Séries US;Intimiste,Romantique;70143830,81249731,80203147,384406,80143556,81037371,60034573,80133311,81127150,81324724,80176893,80232398,80136311,81476183,70281562,80027158,70153404,80241318,80014749,80179190,70140438,81025696,70136120,81140933,70077514;False;4
70158329;Séries d'action et d'aventure;Star Trek : la nouvelle génération;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABeXTsfr3A94vfglcF4ZN8WK-TI0jvFX7NRGgsE33BpdASmzik6cvgl6OEbDlFfopqhM_eT93M5nUg8rIez5zhFjnC5T2zPaR0jo.webp?r=5e6;1993;7 Saisons;;13+;Des années après les aventures de l'équipage original de l'Enterprise, le capitaine Jean-Luc Picard entraîne un nouveau vaisseau à la conquête d'univers inexplorés.;;0;;Patrick Stewart,Jonathan Frakes,LeVar Burton,Michael Dorn,Marina Sirtis,Brent Spiner,Gates McFadden,Majel Barrett,Wil Wheaton;;Séries SF,Séries d'action et d'aventure,Séries US;;80017529,80104198,60023071,70251536,70108779,80027042,70283264,81309354,81450827,70123711,81094067,80066080,80236236,80105699,80174608,81030627,80170280,80241318,80014749,80097140,81249833,60024918,70305903;False;1
70158331;Séries SF et fantastique|Séries de SF et d'horreur|Séries nostalgie;Star Trek: Voyager;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABdKONce21elref78GnAECE0YCWWc8m_hkc9ZfQASyY_cVkkWSJqgz8ePtHCJnOYmXzWcjuNhNNrMx4XjgV25zcET4Om4utk1kYk.webp?r=d5a|occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABY6U7mQgMfb3Jt6i18FAHglq3VBj88AtXZpgD5wbbEspqTGgZEgDhDtXq17p26ehvl8jrhYuCpUA2rulb32ssg5uhY_OF1ojjVo.webp?r=2fe;2000;7 Saisons;;13+;Alors que 75 ans les séparent de leur retour sur Terre, les passagers du Voyager font la connaissance de tout un tas d'étranges créatures intergalactiques.;;0;;Kate Mulgrew,Robert Beltran,Roxann Dawson,Jennifer Lien,Robert Duncan McNeill,Ethan Phillips,Robert Picardo,Tim Russ,Jeri Ryan,Garrett Wang,Tarik Ergin;;Séries pour la famille à voir ensemble,Séries SF,Séries d'action et d'aventure,Séries US;;80189685,80017529,80104198,80236319,70251536,80027042,70283264,80185760,81450827,70123711,80066080,81094067,80236236,81397077,80105699,80170280,80241318,80014749,80134431,80097140,81249833,60024918,70305903;False;4
70167068;Films et séries jeunesse;Crazy, Stupid, Love.;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABVTo-r0eCmWFLO15FP7NMy_FhnWAu14prtcp_FcATbgPxJ_7wVKrNg4V1vI0vUoL7flA52Z6sXYgUwnyvROl9_qi5DOtvjw65wI.webp?r=a42;2011;1 h 58 min;;13+;Dévasté après l'échec de son mariage et incapable de séduire à nouveau, Cal se fait coacher par un véritable Don Juan sur le point de rencontrer l'âme sœur.;;0;Glenn Ficarra,John Requa;Steve Carell,Ryan Gosling,Julianne Moore,Emma Stone,Lio Tipton,Jonah Bobo,Joey King,Marisa Tomei,Beth Littleford,John Carroll Lynch,Kevin Bacon,Liza Lapira,Josh Groban;Dan Fogelman;Comédies romantiques,Drames,Comédies,Films romantiques;Romantique;70167075,60031278,60003509,70138790,70136041,70189289,60034573,80207506,70058017,70159317,81165134,70103759,81580045,80015343,70028904,70045854,80184100,70032592,81663276,80179190,70218677,80221908,81045831,70044867,80057784,81041317;False;1
70171942;Animation pour adultes|Séries d'action et d'aventure|Pour se détendre;Archer;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABddpGxzrMyRZCtRgpCEwt72xi_bVxRzmxJQMrwhqQ8dKEwEKlpVOJq4Y62G0bEROVFJKFQqDBvzyptP9-2qyzwv1pOhnt7QlbEE.webp?r=4bb;2022;13 Saisons;;16+;Archer, espion stylé et séducteur, a beau posséder les gadgets les plus cool, il perd complètement ses moyens quand il a affaire à la patronne, qui est aussi sa mère.;;0;;H. Jon Benjamin,Judy Greer,Amber Nash,Chris Parnell,Aisha Tyler,Jessica Walter,Lucky Yates,Adam Reed;;Sitcoms,Séries comiques,Séries d'action et d'aventure,Séries US;;80028732,81259476,81053303,70143830,81214194,80095697,80191522,81067223,80240585,70300800,81165134,81397077,70281562,80174608,70153404,81008138,80014749,80117038,80241499,81092963,80189631,80174479,81249833,80995819,70136120,70155589;False;4
70171946;Séries dramatiques;Heartland;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTqbwb-1cB41KEbnE541pORQQ9wf8YJvZOLSbErFa4ehyCiQHFnURNuBILzoPelNYT1zXPO6Qjjgzc97jJEHvaJ_w7zmUCDgkQQ.webp?r=131;2021;8 Saisons;;13+;Amy et son grand-père apprennent qu'ils risquent de perdre leur ranch et leur élevage de chevaux, alors que l'adolescente se remet à peine de la mort soudaine de sa mère.;;0;;Amber Marshall,Michelle Morgan,Graham Wardle,Shaun Johnston,Chris Potter,Alisha Newton,Kerry James,Jessica Steen,Jessica Amlee,Gabriel Hogan,Nathaniel Arcand;;Séries dramatiques,Séries pour la famille à voir ensemble,Canadien,Séries inspirées de livres;Sentimental,Émotion;80239866,80212986,81051688,80995799,80134695,80176893,81580045,80202258,70285581,81476183,81397077,80994340,80210920,81562449,80201590,80075010,80111373,80241318,80240027,80036416,81304948,80179190,70155618,81577050,18962448,80241181;False;1
70177033;Pour enfants|Séries nostalgie;Winx Club;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABU9c_h-wiSRPZp3ZhnkiOhGSDSyba666SWB0vdWo1QfBlC7L8VEGDCnuhV91CYNZWtEgAvgbhsP2a4gSgDyT97vzrTELePzsvgU.webp?r=765;2015;2 Saisons;;7+;Cette série fantastique met en scène les aventures de six jeunes fées qui devront pénétrer dans les profondeurs de la dimension obscure pour affronter le mal.;;0;;Liza Jacqueline,Helena Evangeliou,Lisa Ortiz,Kerry Williams,Gregory Abbey,Dan Green,Michael Sinterniklaas,Suzy Myers,Christina Rodriguez,Dani Schaffel,Sebastian Arcelus,Rachael Lillis;;Pour enfants,Italien,Dessins animés;;70180051,80164216,81026605,81214399,80026692,81617833,70302614,80101826,81604827,80057968,81616116,80179762,80025553,60023944,60031264,60034386,70197459,70300626,70053075,80175619,81397437,70234440,81145135,80105933,70281343;False;2
70177034;Pour enfants|Pépites pour vous|Anime|Séries jeunesse et famille;Yu-Gi-Oh!;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABctgf3TLZgaxP422a1IkrNfgabED7T2x-L0uSlUUY4zrlJzCtk1VScxsqXFsnH6zG-mIQbQYub3haEztRlUde2ULWA_AvYnjfQc.webp?r=707;2003;2 Saisons;;7+;La vie du jeune Yugi Muto et de ses amis Joey, Tristan et Téa change à jamais lorsqu'un jeu de cartes fantastique devient leur réalité.;;0;;Shunsuke Kazama,Maki Saito,Hiroki Takahashi,Takayuki Kondo,Kenjiro Tsuda,Hidehiro Kikuchi,Tadashi Miyazawa,Takasugi Jay Jiro,Junko Takeuchi,Haruhi Nanao;;Pour enfants,Anime d'action,Japonais,Séries d'animation japonaise,Séries inspirées de mangas;;80062112,80075595,81605060,80007757,80200487,80103408,80007912,81567663,70297439,81291575,80003196,81325983,81172568,80106136,81026605,70142405,81026767,81586552;False;6
70177057;Séries de SF et d'horreur|Séries d'action et d'aventure|Séries US|Séries à regarder sans modération|Séries saluées par la critique;The Walking Dead;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABfWC70tPOQxJmaFxHsiuCamOEQfI5R_oK24-eBJQpQGi5z-GOIT27BwM9HDSUUS3S0iOU7n2MhPAh0AEbGu6ZKfghLNUrT6cE5c.webp?r=e82;2021;11 Saisons;;18+;Dans un monde apocalyptique sous l'emprise des zombies, des rescapés se rassemblent afin de lutter pour leur survie et de préserver leur humanité.;;0;;Andrew Lincoln,Steven Yeun,Norman Reedus,Chandler Riggs,Melissa McBride,Lauren Cohan,Danai Gurira,Alanna Masterson,Sonequa Martin-Green,Josh McDermitt,Christian Serratos,Seth Gilliam,Ross Marquand,Lennie James,Emily Kinney,Jon Bernthal,Jeffrey Dean Morgan,Katelyn Nacon,Khary Payton,Cooper Andrews,Callan McAuliffe,Eleanor Matsuura,Nadia Hilker,Cailey Fleming,Cassady McClincy,Lauren Ridloff,Margot Bingham,Michael Cudlitz;;Séries d'action et d'aventure,Séries US,Séries d'épouvante,Séries inspirées de B.D.;Effrayant;81240831,80197462,80200575,80198988,81237994,80119177,80161216,81073022,70283264,81165134,80094662,80002479,80176893,70143836,81081050,80008434,70301870,81046394,80241318,80213226,80208806,81249833,80057281,80996532,70060015,80241181;False;5
70178621;Blockbusters;Voyage au centre de la Terre 2 : l'île mystérieuse;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABepB74Zl0lHyirhrMu0vPNrdRWIAWNE2jPRXANt8hG8ChEicfVJvPJcQEHxi41g3xOcWiqj9mPeJc26Dfbgox9_cGj_BJwtkQTY.webp?r=d42;2012;1 h 34 min;;13+;Après avoir reçu un signal de détresse de son grand-père, coincé sur une île inexplorée, un adolescent s'associe à un improbable allié pour lui venir en aide.;;0;Brad Peyton;Dwayne Johnson,Josh Hutcherson,Michael Caine,Vanessa Hudgens,Luis Guzmán,Kristin Davis,Anna Colwell,Stephen Caudill,Branscombe Richmond,Walter Bankson;Brian Gunn,Mark Gunn;Films pour la famille,Aventures en famille,Films inspirés de livres,Films d'action;;80017529,600346,81161789,80158583,80993105,81161626,70056430,81073022,80157091,70099790,70140907,20559714,80049939,70119441,81004278,80200487,80237937,80170280,60004473,80094318,60020549,80029196,80091595,80216309,81277430,60002360;False;1
70180051;Pour enfants|Pépites pour vous|Séries nostalgie|Tendances actuelles|Séries jeunesse et famille;H2O;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABY41tt5e3L2I0m2wNTKNIxOxpz09hEymFRIiPbuFEMv2GUx-KqigQ6iAnAaWLdrcGM3X5Ju2Mxmv0y59wwdXlsIh3qQh4EdvVII.webp?r=f0b;2009;3 Saisons;;TOUS PUBLICS;Trois jeunes filles s'aventurent dans une grotte un soir de pleine lune et se retrouvent transformées en sirènes et dotées de pouvoirs magiques.;;0;;Cariba Heine,Phoebe Tonkin,Angus McLaren,Burgess Abernethy,Claire Holt,Alan David Lee,Cleo Massey,Jamie Timony;;Pour enfants,Séries pour la famille à voir ensemble,Australien;;70177033,80174285,81422413,80994878,81026605,80027564,80220541,80095435,80230534,80101826,81289456,81335124,80134695,80245601,70172485,81005407,70227049,80058852,80200487,60031264,70300626,70197459,80187107,81607651;False;5
70180088;Tendances actuelles;Garfield & Cie;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABdSMyb5Joz0WLCCs-YDkrR3mFRaPs2seSDJ1YqPTLjPG2Z-KsAbzEq3aqpIYcGlYFkZ1DlcyyP_FdK0OkT4aZ6ZPvR7nU66bYLE.webp?r=640;2008;26 Épisodes;;TOUS PUBLICS;Garfield, un gros chat paresseux amateur de lasagnes, vit sa vie de pacha et n'hésite pas à taquiner Jon, son maître, et à tourmenter Odie, le chien de la maison.;;1;;Frank Welker,Wally Wingert,Gregg Berger;;Pour enfants,Séries comiques,Dessins animés,Séries inspirées de B.D.;;80001803,70286809,80103408,81026605,81312563,81475311,80162994,80053476,81589565,81186971,60034572,81616116,60020686,80200487,81294811,70155579,60031264,80011621,70286901,81193152,70011204,80025494,80048061,81154166,80001804,80242531;False;1
70187741;Téléréalité;RuPaul's Drag Race;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABYL-kV7PewW0-CpeTnK_ZqN9pbNomLnIwp151maK2GuK2uX2VAqPO7sgMH6xEluAD8RobaYb5PYd7CvHGFcR66bao5yaNdEjyohrQprFAouv5MFs_txmkl3lV6hot3kS3lx6.jpg?r=055;2021;2 Saisons;;13+;Ces reines rivalisent pour décrocher la couronne et remporter les 100 000 $ mis en jeu dans cette série primée aux Emmys et animée par RuPaul.;;0;;RuPaul Charles,Michelle Visage,Ross Mathews,Carson Kressley,Santino Rice,Merle Ginsberg,Billy B;;Téléréalité avec concours,Téléréalité,Séries US;Extravagant;81437299,81057855,81275686,81152744,81026300,81006858,80198511,81196469,81140803,81094767,81333845,80160037,81277880,81218438,81032737,80223108,81075536,81127121,81307101,81587446,81620610,81598495,80179138,80216665;True;1
70195800;Pépites pour vous|Tendances actuelles|Séries saluées par la critique;Suits : avocats sur mesure;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABYuKTnQ9j88llydTuadBgDUGBdneu5rQRuOZiLyQPzT-3jn7dbSA7aKVSsrTis8Rtc-Xq16Xw1owEbRMnWs1sd_6NLhrx33tSyY.webp?r=cd2;2019;9 Saisons;;13+;Après avoir impressionné un grand avocat par sa vive intelligence, un étudiant décroche un poste d'assistant convoité, alors qu'il n'est même pas diplômé en droit.;;0;;Gabriel Macht,Patrick J. Adams,Sarah Rafferty,Rick Hoffman,Meghan Markle,Gina Torres,Amanda Schull,Wendell Pierce,Aloma Wright,Vanessa Van Geneugden,Dulé Hill,Rachael Harris;;Séries judiciaires,Séries comiques,Séries US;;70143830,80212986,70178217,81444051,80207506,80002479,80176893,81580045,70143836,80024057,70281312,81140282,81397077,70281562,80113647,70153404,81396545,80241318,80014749,80179190,81304948,81577050,70136120,81303831,80021955,80241181;False;3
70205012;Pépites pour vous|Anime|Tendances actuelles|Séries internationales;Naruto;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABWZcQmHJ1lEhQlWPuxBEZpZ-mDlMqGqw1Iq3Fhrm-RIWjXCVLMThp3D7Bh_DA9O6xAFLqYVLHU3ObFdr5lelqhQmz_2VHAk3h94.webp?r=777;2006;9 Saisons;;13+;Cette série animée suit les aventures de Naruto, un orphelin qui puise dans sa force intérieure et l'esprit démoniaque qui l'habite pour devenir ninja.;;0;;Junko Takeuchi,Chie Nakamura,Noriaki Sugiyama,Kazuhiko Inoue,Ryoka Yuzuki,Showtaro Morikubo,Kentaro Ito,Koichi Tochika,Nana Mizuki,Toshihiko Seki,Hidekatsu Shibata,Masako Katsuki;;Anime SF et fantastique,Anime d'action,Séries pour la famille à voir ensemble,Japonais,Séries d'animation japonaise;Décalé;80000603,81670673,80103408,81006261,70266998,70300472,80045948,80050063,81281872,80027042,70297439,70142405,80198142,70299043,70177034,81236338,81228573,81172568,80037677,81302750,81263946,81080523,81249833,80204451,80995578,81091393;False;4
70205014;Anime;Ouran Host Club : Le lycée de la séduction;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABVBwNdXnOEMwqLn4NAWQpzQkypp7JDW7iaZsxcgI7vOON0p5Aw-Po6nHLLEbAVU2jNeczorlKmoBNXEtERF6yDPCg-aHLR1-0uA.webp?r=58a;2006;26 Épisodes;;13+;À peine arrivée au lycée d'Ouran, Haruhi tombe sur un club de garçons dont les membres se font de l'argent de poche en divertissant les filles de l'école.;;0;Takuya Igarashi;Maaya Sakamoto,Mamoru Miyano,Masaya Matsukaze,Kenichi Suzumura,Keisuke Oda,Ayaka Saito,Daisuke Kirii;;Japonais,Anime romantique,Séries pour ados,Séries d'animation japonaise,Animes sur l'école;Décalé;81054849,80011358,81177634,81345945,80236253,70266998,70300472,80996957,80045948,81261669,81275353,81364887,81318888,81318842,80200989,80228274,81648185,80175351,81228573,80117781,80014749,81648330,80179190,81249833,80023687,81091393;False;1
70205672;Thrillers TV;La reine du sud;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABbZ559Gcg9_IZH3rrsVW2Q89nQwvCWo7e46tc07GVImGPNoc6MCiH22-4a3yvBPaAr5pH3oZGcbNJazj_VHebsubf1ePJ7RJhiboa76Li2878knBzlf0sYxtzaEArDEbK7q4.jpg?r=186;2022;3 Saisons;;16+;Après des années de sang, de sueur et de larmes, une femme aux humbles origines doit assumer l'inconfortable statut de reine du trafic de drogue.;violence sexuelle;0;;Kate del Castillo,Raoul Bova,Humberto Zurita,Isabella Sierra,Paola Núñez,Mark Tacher,Flavio Medina,Luisa Gavasa,Antonio Gil,Alejandro Calva,Kika Edgar,Lincoln Palomeque,Cristina Urgel,Alberto Jiménez,Juan José Arjona,Dagoberto Gama,Christian Tappan,Miguel de Miguel,Salvador Zerboni,Carmen Navarro,Santiago Meléndez,Juan Carlos Solarte;;Mexicain,Séries inspirées de livres,Thrillers TV;Suspense;81317562,81166747,80992058,81261170,81481808,80176893,80211572,81397077,80133042,81025403,80210920,80025172,80997085,80241318,81494917,80179190,81304948,80035684,81167761,81495803,81022683,81012637,81397422,80066429,80212986;True;1
70208599;Films d'action et d'aventure;The Amazing Spider-Man;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABYmdtRLITxTZQigtrSgwSSbAJzOJB2MGSCgH-WRjNAW_cEU7NAhoqz1Sd66SOuLZcqaJVin2ppifZ4dizLXKYmYO9HGNbOuwmkA.webp?r=632;2012;2 h 16 min;;13+;Dans ce reboot de la franchise à succès, le lycéen Peter Parker apprend à se servir de ses nouveaux superpouvoirs et affronte le Lézard.;;0;Marc Webb;Andrew Garfield,Emma Stone,Rhys Ifans,Denis Leary,Martin Sheen,Sally Field,Campbell Scott,Embeth Davidtz,Irrfan Khan,Chris Zylka,Max Charles,C. Thomas Howell;James Vanderbilt,Alvin Sargent,Steve Kloves;Films SF,Films d'action;;81044417,60001650,81444051,70178621,81161789,70056430,81073022,70123711,70119441,81004278,80016588,81030627,80037476,80237937,80170280,80241318,80014749,80187362,60004473,80098202,80029196,80216309,60002360;False;1
70211391;Pour enfants|Films et séries en français|Séries jeunesse et famille|Séries nostalgie;Les aventures de Tintin;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABS6ZvJhUpHn4Trl7TIIl1QcoBp-hDSBNinf-wy8TRBg3OHX9eiCrqeOYgA-7w6iRo4m6f1e2JUX8L2IHr_3BrzCFuHFbc3GsfU4.webp?r=b7a;1992;3 Saisons;;10+;Le jeune reporter belge Tintin et son fidèle ami à quatre pattes, Milou, sillonnent le monde pour débusquer voleurs, kidnappeurs et assassins.;;0;;Colin O'Meara,David Fox,Wayne Robson,John Stocker,Dan Hennessey,Susan Roman,Thierry Wermuth,Christian Pelissier,Henri Labussière,Yves Barsacq,Jean-Pierre Moulin;;Pour enfants,Séries pour la famille à voir ensemble,Dessins animés,Séries inspirées de B.D.;;80001803,81628818,80026692,600346,81475311,70250213,81018682,80053476,81186971,70121502,986399,70297439,60034572,80121839,81616116,70243449,60020686,81035711,70252973,70181623,70234488,70288408,80206326,80001804,70220028,70109889;False;4
70213130;Films et séries jeunesse|Séries internationales|Séries dramatiques|Séries à regarder sans modération;Boys Over Flowers;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABZcJTD3-hTWIOuyvp81j368ib54D3Tzd0z4oxm1TVR5QJq_XGJ6EJKWqCilrJma-XyZNB_HOm0kPawZOw8FkEUSWUcBdk3Zlzc8.webp?r=b23;2009;25 Épisodes;;13+;Jan-di, lycéenne d'origine modeste, tient tête à un gosse de riches trop gâté qui dirige la clique la plus puissante de l'école. Mais elle finit par en tomber amoureuse.;;0;;Ku Hye-sun,Lee Min-ho,Kim Hyun-joong,Kim Beom,Kim Joon,Kim So-eun,Lee Hye-yeong,Park Ji-bin,Lim Ye-jin,Jeong Ho-bin;;Séries dramatiques romantiques,Séries dramatiques,Coréen,Séries pour ados,Séries inspirées de mangas;Décalé;81444051,80188662,70215461,81260283,80188605,81435649,81324724,81669775,81033650,80188354,81473182,81509440,81472752,81030026,80179190,80029647,81517168,80025266,80168068,81577050,81159258,80123798,81483827,81463556,81354739;False;5
