ID;categorie;titres;liens_images;année;durée;score_recommendation;age_conseillé;description;prévention;mise_en_avant_supplémentaire;réalisation;distribution;scénariste;genres;avertissement_programme;recommendations;nombre_occurrence;netflix_original
80045948;Ça devrait vous plaire|Pépites pour vous|Anime;Assassination Classroom;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABZ8os5oPtbsHRRfFn9wyIhlD3v3CnkodYB1BISJj-xwl7fAGbk2OtzsptxM6hSd7cpG8dY23SomTQL4wFiODdL3B22wPoe1s8W4.webp?r=68f;2016;2 Saisons;Recommandé à 92 %;13+;Un extraterrestre destructeur qui menace la Terre devient professeur d'une classe dont les élèves ont pour mission de le supprimer, alors même qu'ils adorent sa drôlerie.;;0;;Jun Fukuyama,Tomokazu Sugita,Shizuka Ito,Nobuhiko Okamoto,Ryota Osaka,Ryo Naito,Minami Tanaka,Sayuri Yahagi,Chie Matsuura,Aya Suzaki,Satomi Sato,Shunsuke Kawabe,Hisako Kanemoto,Mai Fuchigami,Eiji Miyashita,Yoshitaka Yamaya,Takahiro Mizushima,Junji Majima,Subaru Kimura,Manami Numakura,Fuko Saito,Shiho Kawaragi,Miho Hino,Kana Ueda,Shintaro Asanuma,Shinya Takahashi,Kouki Harasawa,Ayaka Suwa,Yoshiyuki Shimozuma;;Anime SF et fantastique,Anime d'action,Japonais,Séries d'animation japonaise,Animes sur l'école;Absurde;80023687,81091393,80052669,80050063,80198142,80000603,81228573,80191008,70266998,80200989,70299043,70205012,81318842,80011358,81043571,81261669,80117781,81177634,80175351,81318888,70300472,80080317,81281579,81364944,81249833,80152538,81080523;3;False
80049281;Thrillers;Aux yeux de tous;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABRHNvMaItFjy4zkqtVbCStXrZUrIfDQBqzLibnh1sxAUC8Z0THRxS_Bk4z4vWpQjHTuT8eGMEk29tILu4rU2XHlhZtvgb_j7c-U.webp?r=fa0;2015;1 h 51 min;;13+;Un ancien détective du FBI décide de rouvrir, 13 ans après, l'affaire de meurtre non résolue et obsédante de sa collègue, et découvre une vérité dérangeante.;;0;Billy Ray;Chiwetel Ejiofor,Nicole Kidman,Julia Roberts,Dean Norris,Alfred Molina,Joe Cole,Michael Kelly,Zoe Graham,Patrick Davis,Eileen Fogarty;Juan José Campanella,Eduardo Sacheri,Billy Ray;Films policiers,Thrillers,Intrigues,Films inspirés de livres,Thrillers policiers;;81481808,60026150,80146804,80240371,80210920,80197327,81495803,81088494,1152837,81486213,81198448,27828200,81576597,80111425,81211846,873159,81397077,81279324,80091233,81028975,81161372,81557402,60002273,70082265,268371,81092222;1;False
80049832;Séries documentaires|Séries saluées par la critique|Seulement sur Netflix|Pour se détendre|Documentaires;Notre planète;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABckSdX1KHGTAw12SHl03d3qj4Ed2i_61FIJGZoc0GwLZ5iyx19Mk1Hqh-awmtxYXsDowTU9SazDOczQf_bcssSMwlvzlNHqMlz4OUHBBg61Gikk0Ykrfc5oNvJ6dnx3qCE3p.jpg?r=ae0;2019;1 Saison;Recommandé à 82 %;7+;Ce documentaire ambitieux et spectaculaire révèle la beauté naturelle de notre planète, mais aussi l'impact du changement climatique sur toutes les créatures vivantes.;;5;;David Attenborough;;Séries pour la famille à voir ensemble,Britannique,Documentaires nature et écologie,Émissions sciences et nature,Docus sciences et nature;;81014008,81311783,81145024,81341781,81086133,81170676,81004151,80221410,81447086,80186796,81276049,80165437,81045007,80218938,81036559,81183477,81328829,81082225,81353947,81318943,81273453,81211003,80165247;5;True
80049939;Films d'action et d'aventure|Pépites pour vous;Chair de Poule - le film;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABWTHM037VViOBiKIPVgddkfj66bKql-H-7kdOhD7x94lJsiAKla43_3t-bSJWQB_gTnGCq49rGft-126n1SnyggCKJEUt853SY8.webp?r=b6c;2015;1 h 43 min;Recommandé à 73 %;10+;Un adolescent tombe amoureux de sa nouvelle voisine. Mais le père de la jeune fille est un écrivain d'horreur dont l'univers effrayant se transforme en réalité.;;0;Rob Letterman;Jack Black,Dylan Minnette,Odeya Rush,Amy Ryan,Ryan Lee,Jillian Bell,Halston Sage,Ken Marino,Timothy Simons,Amanda Lund;Scott Alexander,Larry Karaszewski,Darren Lemke;Films pour la famille,Films jeunesse et famille,Aventures en famille,Films comiques,Films inspirés de livres;Suspense;70155536,80133543,70033005,81002270,81156676,80992263,80170280,70021640,80994666,80002924,70178621,81616116,80037476,60034587,81012821,81161789,81475311,70109889,81324724,70044595,60020686,70002007,81088495,80048061,60034572,80233925;2;False
80050008;Pépites pour vous;Les désastreuses aventures des orphelins Baudelaire;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABeI0Knu5Yjq6OlLDpivFTfMMor-b99cfdVQOBmynJN_lxkFJTtVgskV8W90QvctVfU8LGIy7lc9iY2Z9rrUwIY-ZaZH8DXSAYfl5Q3Ugrpcr2hP3gDHkGHZ-IrQQ1BgPgyoT.jpg?r=994;2019;3 Saisons;Recommandé à 89 %;10+;Déterminés à décrypter de vieux secrets de famille, les incroyables orphelins Baudelaire vont devoir affronter le maléfique comte Olaf et bien d'autres épreuves.;;0;;Neil Patrick Harris,Patrick Warburton,Malina Weissman,Louis Hynes,K. Todd Freeman,Joan Cusack,Aasif Mandvi,Avi Lake,Dylan Kingwell,Lucy Punch,Sara Rue,Roger Bart,Nathan Fillion,Kitana Turnbull,Ithamar Enriquez,Mindy Sterling,Carol Mansell,Ken Jenkins,David Alan Grier,Kerri Kenney,John Bobek,Allison Williams;;Pour enfants,Séries pour la famille à voir ensemble,Séries inspirées de livres,Séries comiques;Insolite,Sombre;81335124,81076952,80020540,81220825,80095435,80243216,81011712,70033005,70281343,80117803,80130521,81616116,81093076,81329721,81012821,70180051,81005407,81475311,70109889,80993016,80214792,81023618,60020686,70002007,80222326,81037539;1;True
80050063;Séries internationales|Les trouvailles du jour pour vous|Anime|Ça devrait vous plaire;The Seven Deadly Sins;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABVzzYL67GjNI20lBGT_oiWEgTVtIDaEFdu-WPmtvA-a_mPrYCSxLewl4n2tYAd9_KF3ZqPlW8_YCDC9vU3bVELeTbxXrFT2cGkU4qyS1Lv_HhOT5S1qGL5sJ8pthT0gZcxES.jpg?r=90c;2021;5 Saisons;Recommandé à 93 %;13+;Quand son royaume est renversé par des tyrans, une princesse écartée du trône cherche à se rapprocher d'une bande de chevaliers surpuissants pour récupérer son fief.;;0;;Yuki Kaji,Sora Amamiya,Misaki Kuno,Aoi Yuki,Tatsuhisa Suzuki,Jun Fukuyama,Mamoru Miyano,Maaya Sakamoto,Yuhei Takagi,Tomokazu Sugita,Ryohei Kimura,Takahiro Sakurai,Yuuya Uchida,Katsuyuki Konishi,Rina Sato,Hiroki Touchi,Hiroshi Iwasaki,M・A・O,Daisuke Ono,Yusuke Kobayashi,Kenjiro Tsuda,Ayahi Takagaki,Shinshu Fuji,Jouji Nakata,Akira Ishida,Shun Horie,Satoshi Tsuruoka,Rintarou Nishi,Nana Mizuki,Kotori Koiwai,Sachi Kokuryu;;Anime SF et fantastique,Anime d'action,Japonais,Séries d'animation japonaise,Séries inspirées de mangas;;80023687,80179831,81091393,81281582,80045948,80198142,80000603,81239555,81228573,80191008,70266998,80004762,81261630,80200989,70299043,70205012,80011358,81043571,80204451,81177634,80175351,81236338,70300472,81281579,81054853,81249833,80095241;4;True
80051137;Séries US|Pour se détendre;La fête à la maison : 20 ans après;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABZmsSymOulegMWmjGOPBWmpoYwAKFJ3sjbajtzU2-e-L3szl_G8QLiU6iVcLzePszArK3GA4Fx0NXlUBv4uNqSXtvDxyJPmhIG0YYvKdI4ZdxDrjFQogz3oLydxeIhNjsbQz.jpg?r=22a;2020;5 Saisons;Recommandé à 79 %;7+;Les aventures de la famille Tanner continuent : DJ Tanner-Fuller est en colocation avec sa sœur Stephanie et son amie Kimmy qui l'aident à élever ses trois garçons.;;0;;Candace Cameron Bure,Jodie Sweetin,Andrea Barber,Michael Campion,Elias Harger,Soni Bringas,Dashiell Messitt,Fox Messitt,John Stamos,Bob Saget,Dave Coulier,Lori Loughlin,Scott Weinger,Blake Tuomy-Wilhoit,Dylan Tuomy-Wilhoit,John Brotherton,Juan Pablo Di Pace;;Sitcoms,Séries pour la famille à voir ensemble,Séries comiques,Séries US;Bonne humeur;80027564,81327503,80095532,70155618,81064555,80223556,80234451,80020540,80201035,81011712,80057134,70153404,80174285,80211884,70281562,80230534,80244332,70172485,80231658,81288370,81475311,81324724,80238106,70143830,81186615,80209013;2;True
80052713;Anime;BTOOOM!;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABWMyPmTZQHoB9GE4-vpeJBHeHc3B-tmhyB0ZAyuX4Rj_gva2UvGc6IxdfFVtPyxsVZPyN0Ia-qPzrJ-o6wOjj5b-CZeMWxPxMR0.webp?r=d6a;2012;12 Épisodes;;16+;Un jeune homme au chômage vivant chez sa mère se réveille sur une île déserte et comprend qu'il est piégé dans son jeu vidéo de combat préféré.;violence, violence sexuelle;0;;Kanata Hongo,Suzuko Mimori,Toru Okawa,Miyuki Sawashiro,Yuichi Nakamura;;Anime d'action,Japonais,Animation d'intrigue et thriller,Séries d'animation japonaise,Thrillers TV;Suspense;80023687,80052669,81091393,81281582,81499847,81050064,81409869,80182163,80183051,80191008,70266998,80175350,81261630,80200989,70299043,81043571,81177634,80175351,70308852,80241072,80200575,80080317,70300472,81281579,81054853,81249833;1;False
80053476;Séries nostalgie;Titeuf;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABZU88T_oREu9-Puko8-SdD49iqcBBRu2AKoD3ZFKHttVRehIBL_70zvmQg93yHcyxoJge8YBwMzckx_Hic-I7-FdK3FZvus99hA.webp?r=6cb;2009;78 Épisodes;Recommandé à 88 %;7+;Le garçon qui se met sans arrêt dans le pétrin avec son copain Manu décroche sa propre série d'animation télévisée.;;0;;Donald Reignoux,Sabrina Leurquin,Caroline Pascal,Danielle Hazan,Thierry Ragueneau,Vincent Ropion;;Pour enfants,Dessins animés,Séries inspirées de B.D.;;986399,80103408,80121840,70250213,81068804,70288408,28631029,70211391,81191047,80002924,81616116,81035711,70220028,70234488,70180088,81186971,80206326,80026692,80001803,80231523,60020686,80211285,70244568,80001804,70121502,80233925;2;False
80057134;Ça devrait vous plaire|Les trouvailles du jour pour vous;Henry Danger;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABc0bjfBvKWewfx-9YF-VoI-LeX7OHSjYJ3KK9Ixxv_I4HpO8A5p7gwLlsin2TEIKZulNatrKxuZWp09dfYmDMY_KVRzwx3PQr_M.webp?r=91a;2014;26 Épisodes;Recommandé à 92 %;7+;Un nouveau job à mi-temps oblige Henry Hart à mener deux vies de front : celle d'un ado ordinaire et celle du super-héros Kid Danger.;;0;;Jace Norman,Cooper Barnes,Riele Downs,Sean Ryan Fox,Ella Anderson,Michael D. Cohen;;Pour enfants,Sitcoms,Séries comiques;;80027564,80103408,81068804,80234451,80011621,80020540,81670673,80201035,81011712,70021640,80994666,80174285,80002924,81616116,80176076,70172485,70220028,81186971,81024153,81050106,81475311,80042307,60020686,70002007,81186615,81443738;2;False
80057281;Films et séries jeunesse|Pépites pour vous|Séries surnaturelles|Séries US|Les trouvailles du jour pour vous|Séries à regarder sans modération|Séries saluées par la critique|Seulement sur Netflix|Ça devrait vous plaire|Séries de SF et d'horreur|Mondes épiques;Stranger Things;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABdi8BJm4ikQjdPjGGMUVCMRAaLCIyXH_9DqlRHs8FxP2j7-Ax_LSsHdmoDsVkRT61sXGvJgf5YBrhsylWwh38Lv3Ib-pUkGQU1Ulh7lTbGLKyMhSsSiJ8o4v7WliowzqY0yx.jpg?r=e60;2022;4 Saisons;Recommandé à 97 %;16+;Quand un jeune garçon disparaît, une petite ville découvre une affaire mystérieuse, des expériences secrètes, des forces surnaturelles terrifiantes... et une fillette.;violence;0;;Winona Ryder,David Harbour,Millie Bobby Brown,Finn Wolfhard,Gaten Matarazzo,Caleb McLaughlin,Noah Schnapp,Sadie Sink,Natalia Dyer,Charlie Heaton,Joe Keery,Maya Hawke,Brett Gelman,Priah Ferguson,Dacre Montgomery,Cara Buono,Matthew Modine,Paul Reiser,Sean Astin,Shannon Purser;;Séries SF,Séries pour ados,Séries US,Séries d'épouvante;Effrayant;80241318,81012366,81198948,81183718,80104198,80238357,70177057,81325689,80218200,80106763,81061734,80213226,81081050,80100172,80174608,81198998,81334749,81237994,81023636,80014749,80200575,81195027,80027042,70283264,80996532,80084447,80223989,80186863;12;True
80057506;Séries surnaturelles;Tarzan et Jane;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABUS6C5ICz1J1pzyQnczRfukZ9_7b8foIdEJCCeac4mifF0IAUkxG_Rug3JuJldvbDA9cWQ-8Ij7BN2nW84-orLiK2I4LBajh7uR9CtHKR4S4gF24MWvZY-_u-yj_7gMeP_Y2.jpg?r=e88;2018;2 Saisons;;7+;Rescapé d'un accident d'avion et doté de pouvoirs surnaturels, l'adolescent Tarzan s'allie à Jane, courageuse citadine, pour protéger sa maison : la jungle.;;0;;Marci T. House,Michael Dobson,Omari Newton,Paul Dobson,Rebecca Shoichet,Giles Panton,Kathleen Barr,Doron Bell,Brian Dobson,Bradley Duffy;;Pour enfants,Séries inspirées de livres,Dessins animés;;81076952,80103408,80023612,80218108,81035568,80049870,80219119,81010139,80204447,80994666,81009646,81616116,80039394,70298991,81093076,81628818,81475311,81018682,80225085,60020686,70002007,80075820,80234642,81108751,60034572,80244283;1;True
80057784;Films comiques;20 ans d'écart;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABWWsTA15iDtoyhisdc43fZmIK7hl1UnbFtThynMSIUIMrisqKfB3qt3uFUvvIU-qP7IT7p_Wy5J_E_2tMMABjv8fzwk326E5G3o.webp?r=82e;2013;1 h 32 min;;13+;Une éditrice de mode bosseuse mais assez routinière de 38 ans se crée une image plus sexy en entamant une relation avec un étudiant qui affiche la moitié de son âge.;;0;David Moreau;Virginie Efira,Pierre Niney,Charles Berling,Gilles Cohen,Amélie Glenn,Camille Japy,Michaël Abiteboul,Camille Pélicier,Jenna Azoulay,Louis-Do de Lencquesaing;Amro Hamzawi,David Moreau,Virginie Efira;Français,Comédies romantiques,Films comiques,Films romantiques;Attachant,Romantique;70159317,70167075,81623358,81631507,81041317,70165474,81045831,80192947,80037273,81600435,81290742,80015343,81233034,80993280,80073160,70167068,80023849,70136041,81043735,80212934,81435805,70295080,81191429,81466149,81663277,70144327;1;False
80057918;Séries policières|Séries US|Les trouvailles du jour pour vous|Séries surnaturelles|Ça devrait vous plaire;Lucifer;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABVVBefzzb0fZRln5fGdbTRgA36U6DGx_DREST_G13nc_wthS0FNli_QP-4VGIYiA5mUG2eHkpW3oy40Xnla9LBrejki0Dtx_LNx7-W_cxCgoV3nxqPCkuhelZNT__Oflm2Ae.jpg?r=31e;2021;6 Saisons;Recommandé à 97 %;13+;Lassé d’être le Seigneur des Enfers, le diable s’installe à Los Angeles où il ouvre un nightclub et se lie avec une policière de la brigade criminelle.;;0;;Tom Ellis,Lauren German,Kevin Alejandro,D.B. Woodside,Lesley-Ann Brandt,Aimee Garcia,Scarlett Estevez,Rachael Harris,Inbar Lavi,Tricia Helfer,Tom Welling,Jeremiah W. Birkett,Pej Vahdat,Michael Gladis,Dennis Haysbert,Brianna Hildebrand;;Séries policières,Séries US,Séries fantastiques,Séries inspirées de B.D.;;80232926,80027159,70143836,80133311,80133543,80189685,81116060,80238357,70281312,81258637,80218885,81231974,80241239,81476183,80117803,81150303,80232398,80176893,80236319,70195800,80220679,81397077,81324724,70283264,80084447,80223989,81221380,80002479;5;True
80058397;Drames|Blockbusters;CREED : L'HÉRITAGE DE ROCKY BALBOA;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABc6VPw-Nz1sg8bm10JWgKE2YNvPmNg-gjFSgYsJzvNONMYZBUuLv3dtV2qshWv-LIfBqSzJ7uxG0OV57QA0TYKiQ0z6TtxUaXLw.webp?r=0a0;2015;2 h 13 min;Recommandé à 57 %;13+;Entraîné par un Rocky Balboa vieillissant, le jeune Adonis Creed, fils d'Apollo Creed, est prêt à tout pour décrocher le titre de champion du monde.;;0;Ryan Coogler;Sylvester Stallone,Michael B. Jordan,Tessa Thompson,Phylicia Rashad,Tony Bellew,Will Blagrove,Mark Rhino Smith,Ritchie Coster,Claire Bronson,Andre Ward,Graham McTavish;;Drames,Drames primés;Émotion;80236318,81034012,70125931,70197438,81280035,80207506,81043365,60024922,80096984,80216302,80117458,81135138,81576814,70044605,80217669,70119811,81191429,80242342,328438,81140931,81092221,80198859,80041415,70019004,80002479;2;False
80058880;Drames;Mon roi;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABcGydjjbuzHg5HlE3CfFKhKBZgpFQ-t3GwJrfMtMHrN3KvoLz7wR_Wdo2XjDJFMC7QQ7TbaLTAlDKvnmCAtvPE3gNg3AJ-M9s6M.webp?r=ce4;2015;2 h 5 min;;16+;En rééducation dans un centre balnéaire après une grave blessure, une avocate parisienne revient sur sa relation agitée avec un restaurateur au tempérament volcanique.;sexe;0;Maïwenn;Vincent Cassel,Emmanuelle Bercot,Louis Garrel,Isild Le Besco,Chrystèle Saint Louis Augustin,Patrick Raynal,Paul Hamy,Yann Goven,Djemel Barek,Marie Guillard,Slim El Hedli,Lionel Desruelles;Maïwenn,Étienne Comar;Français,Drames,Films romantiques,Drames primés;Doux-amer,Intimiste,Émotion;81660544,70285701,81592346,80184824,80073823,80197327,80210920,81030213,81312536,81041317,70165474,81290742,81476183,80057784,81691686,70032096,81135138,80058426,81140933,81567123,70136041,81592338,80212934,81161372,81663277,70144327;2;False
80059456;Films et séries allemands;Anaconda : Le tueur de l'ombre;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABWKv5katOWwaTwoqtgI_KgCCBGe80kGFMEv35K07sC7Vutv71l-uKVdlM9T1PfABaARE4LXB1-YXgmHXrAPrv0nBKEvWlwWl1uA.webp?r=fb9;2014;52 min;;10+;Embarquez pour le cœur de la forêt amazonienne où toucans, singes hurleurs, tapirs et autres animaux cohabitent avec les plus grands serpents du monde, les anacondas.;;0;Marion Pöllmann;Friedrich Schloffer;;Allemand,Films documentaires,Documentaires nature et écologie,Docus sciences et nature;;81231181,81311783,81346975,81145024,81341781,81471198,81086133,81457025,81170676,81004151,81457059,81276049,80165437,81243961,81064069,81045007,80218938,81408989,81467022,80049832,81457213,81353947,81457209,81408975,81211003,80165247;1;False
80060413;Films et séries en français;Heidi;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQBLEFUHDFYOoWe8YKj1IrfM3aMz24cLMg5bl3D1qNm2CUTn5HiCeRN8NcT_xEiYLI2c540I5L7md-t2x2yKMBhPoG0q-SPEM7M.webp?r=2ff;2020;2 Saisons;Recommandé à 81 %;7+;Une petite orpheline pleine de cran est envoyée vivre chez son grand-père dans les montagnes. Elle y découvre tout un monde d'aventure et d'émerveillement.;;0;;Monique Hore,Sophia Morrison,Peter McAllum,Nicole Shostak,Jamie Croft,Beth Armstrong,Kate Fitzpatrick,Penny Cook,Charlotte Hamlyn,Tess Meyer;;Pour enfants,Séries inspirées de livres,Dessins animés;;80164216,80172283,70287700,70033005,80115432,80230507,80002924,81616116,81093076,81311604,70234488,80042177,81050106,80993016,70041962,60020686,81208524,70002007,80093829,80025494,70286901,80097248,60034386,80026226,60034572,81014532;1;False
80065386;Films et séries jeunesse|Pépites pour vous;Supergirl;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABdporPniMl37s2TC80f9Lq2PgILG19ApQSNnOVjNykLjezh_2A1itkBL0G3a45jE8HkzBj8SyvCn_jDzVugkoSLQfqZzL5ribhg.webp?r=265;2021;6 Saisons;Recommandé à 81 %;13+;Pour éviter un désastre, Kara Danvers révèle ses pouvoirs et sa véritable identité : cousine de Superman, gardienne de National City, on l'appelle désormais Supergirl.;;0;Jesse Warn;Melissa Benoist,Mehcad Brooks,Chyler Leigh,Jeremy Jordan,David Harewood,Calista Flockhart,Emma Tremblay,Adrian Pasdar,Katie McGrath,David St. Louis,Odette Annable,Floriana Lima,Erica Durance;;Séries SF,Séries d'action et d'aventure,Séries US,Séries inspirées de B.D.;;70208599,80103408,80029196,80244953,80187362,81004276,80133543,80091595,80164399,80066080,80170280,80157091,80218200,80117803,80216309,81397077,81161789,81004278,80166369,81073022,80027042,70283264,80084447,80178687,60004481,81002370;2;False
80070050;Séries dramatiques|Films d'époque;Poldark;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABRrg0daBeZbsr7KIBJJbTBB_-u6-PYMqatqedVvSNFiTPvhMo_XYGwZze5o9tMNQLJ7xzh2DHWpujEe-edLry0wIL_ruCbbM-qc.webp?r=74d;2019;5 Saisons;Recommandé à 85 %;13+;De retour de la guerre, un soldat britannique tente de rebâtir son empire et de rouvrir la mine de son père tout en cherchant l'âme sœur.;;0;;Aidan Turner,Eleanor Tomlinson,Ruby Bentall,Beatie Edney,Jack Farthing,Heida Reed,Kyle Soller,Luke Norris,Phil Davis,Warren Clarke,Caroline Blakiston,John Nettles,Gabriella Wilde,Pip Torrens,Christian Brassington;;Séries dramatiques romantiques,Séries dramatiques,Britannique,Séries inspirées de livres,Films d'époque;Émotion,Romantique;81354529,81564749,81414644,80074249,81410649,81476183,80232398,81267689,80100929,80136311,81149450,81140933,80213020,70213223,81397077,80025678,80094273,80150507,81435805,81288983,80244928,70285581,81222923,81590491,81476441,80119411,80002479;2;False
80071348;Films comiques;Kung Fu Panda 3;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABcTAiQkIFBgaKW9VsBfODraRDgYb9etsArxLsbD8nYl7cQSkC8M9zwnf-jK3zdevulvPhF_XFgEDCLlnoeM8Ck8cWaASmAIZv18.webp?r=3bd;2016;1 h 34 min;Recommandé à 74 %;7+;Alors que Po et son père visitent un village secret de pandas, un esprit maléfique menaçant la Chine force Po à entraîner une armée hétéroclite pour se défendre.;;0;Jennifer Yuh Nelson,Alessandro Carloni;Jack Black,Bryan Cranston,Dustin Hoffman,Angelina Jolie,J.K. Simmons,Seth Rogen,Lucy Liu,David Cross,Kate Hudson,James Hong,Randall Duk Kim,Jackie Chan;Jonathan Aibel,Glenn Berger;Films pour la famille,Films jeunesse et famille,Aventures en famille,Films comiques,Films sur les arts martiaux;;80121840,70125931,70113007,70273612,80002924,70047102,70305922,70298991,81399614,81093076,70220028,70243449,81153694,70267728,81475311,70109889,81018682,60020686,70002007,70216224,80048061,60034572,80233925;1;False
80073160;Films comiques;Babysitting;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABS79pGHcV1EdspKCcqt_T7y54i_O5jbKiSkf6EOIf_yieI5ZKeDnI-F5L2XoN2soJoNNGHev3uJvuYwZ7hCASSGlQFF7jhinW84.webp?r=112;2014;1 h 24 min;;13+;Le jour de ses 30 ans, Franck se retrouve coincé à jouer les baby-sitters du fils gâté de son chef quand ses amis fêtards débarquent à l'improviste.;;0;Nicolas Benamou,Philippe Lacheau;Philippe Lacheau,Alice David,Vincent Desagnat,Tarek Boudali,Julien Arruti,Grégoire Ludig,David Marsais,Gérard Jugnot,Clotilde Courau,Enzo Tomasini;Julien Arruti,Tarek Boudali,Philippe Lacheau,Pierre Lacheau;Français,Films comiques;Décalé;80191876,70125231,80164456,81631507,80194671,81294142,70113002,80171706,81290742,80002924,80057784,81233034,80023849,80158583,81005311,81600424,70218756,81191429,81466149,81018383,81043744,60020686,80094318,81212484,80987464;1;False
80074220;Séries de SF et d'horreur;3 %;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQ9dttarQepO3bwJUcgokc0WiyVdbDu8HLhLX75a61xtYi3Oahy_r35vir2csHRaPgftMonffE981ZcYLgi4WtM41EWNH6eny_5lQ4K0sphDmz2WPrIkKmb5by_gXXCIeTNV.jpg?r=528;2020;4 Saisons;;16+;Dans cette société futuriste, 3 % de chanceux forment l'élite. Les autres s'entassent dans des taudis, et leur espoir d'accéder aux richesses est maigre.;violence;0;;Bianca Comparato,Vaneza Oliveira,Rodolfo Valente,Rafael Lozano,Cynthia Senek,Bruno Fagundes,Thais Lago,Laila Garin,Fernando Rubro,Amanda Magalhães,Zezé Motta,Celso Frateschi,João Miguel,Michel Gomes,Viviane Porto,Mel Fronckowiak,Sergio Mamberti;;Séries politiques,Brésilien,Séries SF;;81040362,81183718,81495803,80104198,80220334,80993062,70177057,80236236,80196789,80022632,81061734,80070182,81397077,81211710,81040344,81237994,81324724,80082850,80200575,81195027,80177458,70283264,80154610,70264888,81221380,81439267;1;True
