ID;categorie;titres;liens_images;année;durée;score_recommendation;age_conseillé;description;prévention;mise_en_avant_supplémentaire;réalisation;distribution;scénariste;genres;avertissement_programme;recommendations;netflix_original;nombre_occurrence
20559714;Mondes épiques;La Momie;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABc8hWT677gvOjcVpTA36hGw5DDIreTYkK1q6guF-FKSKtzMq0DVwZmq8yECh2dEVFHKPmSMHU11Oj2dlIYwfFd-GTlB-q07AO_E.webp?r=bcf;1999;2 h 4 min;;13+;Lorsqu'une explosion dans une montagne en Norvège réveille un ancien troll, les autorités font appel à une paléontologue intrépide pour l'empêcher de semer le chaos.|Quand des archéologues américains réveillent accidentellement une momie maudite, un aventurier et une égyptologue maladroite doivent contenir l'esprit maléfique.;;1;Stephen Sommers;Brendan Fraser,Rachel Weisz,John Hannah,Oded Fehr,Arnold Vosloo,Kevin J. O'Connor,Jonathan Hyde,Stephen Dunham,Bernard Fox,Omid Djalili;Stephen Sommers,Lloyd Fonvielle,Kevin Jarre;Films d'action;Montée d'adrénaline;70111323,60026139,70217910,60001650,60004473,60022974,80017529,80093133,22013422,81161626,70108779,60036256,60023597,70056440,5670479,81044417,80161352,70305899;False;2
215309;Pépites pour vous;Ace Ventura, détective chiens et chats;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABbLIkcIGy-F2cfwWaKhnP-m2D7d48bRsKxLWKMRsez00Y1Cr5TuDT8hOIeuXPekzvcKwp5Jxf3j-PBaWD2uM8UGV23bZHy617b4.webp?r=01a;1994;1 h 25 min;;13+;Ace Ventura, improbable détective privé pour animaux, se lance sur la piste des ravisseurs de Flocon de Neige, la mascotte de l'équipe de football américain de Miami.;;0;Tom Shadyac;Jim Carrey,Courteney Cox,Sean Young,Tone Loc,Dan Marino,Noble Willingham,Troy Evans,Raynor Scheine,Udo Kier,Frank Adonis,Tiny Ron;Jack Bernstein,Tom Shadyac,Jim Carrey;Films comiques,Intrigues;Décalé;70263864,81064867,70097577,70028904,70267242,70058017,81397077,70021637,60034587,24063311,60027689,81161626,70125231,70087541,81057361,80079256,60024059,70155536,70044593,60001650,60010111,70167070,70123711,70220030,70041162;False;1
22013422;Thrillers d'action;Peur bleue;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABaboV5MVSVUI14zRw1UoLxI-4xzgx0fFbReGGp3cZ48auSja6ei4Td3HAekuvKCLyXb6tRSH16cDqqkGcb-qqTwqgde4UNIfBcc.webp?r=98a;1999;1 h 44 min;;16+;Des scientifiques menant une étude sur des requins pour soigner la maladie d'Alzheimer créent par erreur des spécimens gigantesques dotés d'une intelligence incroyable.;;0;Renny Harlin;Thomas Jane,Saffron Burrows,Samuel L. Jackson,Jacqueline McKenzie,Michael Rapaport,Stellan Skarsgård,LL Cool J,Aida Turturro,Cristos,Daniel Rey;Duncan Kennedy,Wayne Powers,Donna Powers;Films SF,Films d'horreur,Films d'action;Effrayant,Suspense;70060006,81183718,81397077,81240831,81081050,70251537,60001220,81189449,81198998,60024918,81128579,81021447,80094622,80213226,80196789,80245041,81044417,81557402,80091233,60027996,60004473,80017529,60036256,70028905,80210920,80067831;False;1
28630857;Films d'action et d'aventure;Princesse Mononoké;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABXQNOFUpGQn7Fl5Xk8n7Dbbf4Eu_qo8ZF0VArDUZylZTysRnaxrtmbpHhKdxwU_KK9jIKQ72w4P2lUNM9pUUIhKXB2bsgZ4Hd8U.webp?r=6ea;1997;2 h 14 min;Recommandé à 56 %;13+;Parti en quête d'un remède, un prince affecté par un mal fatal se retrouve dans une contrée où se livre une bataille entre une ville minière et les animaux de la forêt.;;0;Hayao Miyazaki;Yoji Matsuda,Yuriko Ishida,Yuko Tanaka,Kaoru Kobayashi,Masahiko Nishimura,Tsunehiko Kamijo,Sumi Shimamoto,Tetsu Watanabe,Makoto Sato,Akira Nagoya,Akihiro Miwa,Mitsuko Mori,Hisaya Morishige;;Anime SF et fantastique,Films pour la famille,Anime d'action,Japonais,Aventures en famille;Doux-amer;81478031,81328781,80045948,70019060,70142405,80013552,70045021,80036398,70142821,81345945,81026605,70019062,81400497,80092922,81093113,70262786,60021103,80233883,80234491,80158668,70035036,81228573,81281872,70019058,81143068,70293674;False;1
445386;Pépites pour vous;Dirty Dancing;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABcfYpvu6z4FUT-lhaNFy24VgEHzciRIUB0h65Rhs5czaOzPNQV_btV3C1zIeAWyRTweRQEn4og-K9aiajnT4FPpSCegh4NxIk6U.webp?r=a2d;1987;1 h 40 min;Recommandé à 59 %;13+;Alors qu'elle passe l'été en montagne avec sa famille, une timide adolescente tombe amoureuse du professeur de danse du centre de vacances, un homme libre et audacieux.;;0;Emile Ardolino;Jennifer Grey,Patrick Swayze,Jerry Orbach,Cynthia Rhodes,Jack Weston,Jane Brucker,Kelly Bishop,Lonny Price,Max Cantor,Charles 'Honi' Coles;Eleanor Bergstein;Drames,Films romantiques,Drames primés;Sentimental,Romantique;70167068,80212986,81476183,80221908,80143556,80169498,80131194,994992,70103759,80075010,81043665,80203147,693960,81041317,60034573,70045854,18171073,70136041,70178624,60001947,80232398,384406,70045283,81580045,81388078,70167075;False;1
505789;Films d'époque;Lancelot, le premier chevalier;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTz-5RM3RGz0Dm7v1kAZo5Bi-gFSC6uBbRY21E6kkY3PNk0Jt3MrppaYqgTLVnzblKFmXfW3wT0ezSQpaRkR0_Opg8MNNt4phtQ.webp?r=977;1995;2 h 13 min;;13+;S'étant vu offrir une place à la Table ronde, Lancelot doit concilier sa loyauté au trône et son amour pour la reine Guenièvre, épouse du roi Arthur.;;0;Jerry Zucker;Sean Connery,Richard Gere,Julia Ormond,Ben Cross,Liam Cunningham,Christopher Villiers,Valentine Pelka,Colin McCormack,Ralph Ineson,John Gielgud;Lorne Cameron,David Hoselton,William Nicholson;Drames,Films romantiques,Films d'époque;Romantique;60011152,80190859,80212986,81397077,81161372,60001044,81603987,1152837,81304948,445386,80058880,81135138,81104904,693960,80207506,60011663,80182016,873159,80161728,70111323,60020626,80017529,81582615,81580045,81557402,80241318;False;1
60000417;Pépites pour vous|Blockbusters;La Ligne verte;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABd3dClWdcGtbkTj8pNyNcRN9Xt5hcJMA-OmmDgrBXIW40h2d42DtIWccndtyRHts9p8TVBxXOhnY8yE89Pd3Jf1TSha2wpgKPUg.webp?r=529;1999;3 h 8 min;;16+;Lorsqu'un gardien de prison découvre qu'un condamné à mort possède de mystérieux pouvoirs, il essaie désespérément d'empêcher son exécution.;violence;0;Frank Darabont;Tom Hanks,Michael Clarke Duncan,David Morse,Bonnie Hunt,James Cromwell,Michael Jeter,Graham Greene,Doug Hutchison,Sam Rockwell,Barry Pepper,Jeffrey DeMunn,Patricia Clarkson,Harry Dean Stanton,Gary Sinise;Frank Darabont;Drames,Films inspirés de livres,Drames primés;Émotion;60011152,80058397,60024942,81476183,60029681,80013871,994992,80074781,70132721,81239779,268371,80081151,60001220,70084788,60024922,328438,70114497,81135138,70243453,80207506,81660544,70230640,70135893,60011663,81557402,81092221,70243460,80073823,80017529,70044605,70104313,70305903,70201437,80210920,18907685,80241318,80197327;False;2
60001393;Thrillers d'action;A l'aube du 6ème jour;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABdrVS0UmYEWhhgKsISIHE7DLHBxR4EH_W52u2dgYvsGLExJDl2u8kNUyLgyvi7cl1G_-wGwsj7iWkxJSKeh2zRDBJ7nPvBwIKkM.webp?r=e99;2000;2 h 3 min;;13+;Un pilote d'hélicoptère parvient à échapper au riche homme d'affaires qui veut sa peau, mais découvre qu'il a été cloné et doit se battre pour récupérer son identité.;;0;Roger Spottiswoode;Arnold Schwarzenegger,Michael Rapaport,Tony Goldwyn,Michael Rooker,Sarah Wynter,Wendy Crewson,Rodney Rowland,Terry Crews,Ken Pogue,Colin Cunningham,Robert Duvall;Cormac Wibberley,Marianne Wibberley;Films SF,Films d'action;;70058020,60027486,81397077,81509422,81171201,80071227,80014727,60022974,80158764,80992058,70102746,81057361,81043995,81194641,81160697,81557402,81092221,70021642,60001650,81058434,70264801,70123711,684660,60023071,80241318,70065116;False;1
60002360;Films d'action et d'aventure;Jurassic Park;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABS1wnhLvke0z71d7WYxKx-Za4siRfJWhSPCPFcrULXSwmbQswFO6Z7p3V-xyQkJGxGFl8-Xv3vmSjmkR59sfaL9_eU2mOEC1B3M.webp?r=612;1993;2 h 6 min;Recommandé à 61 %;13+;Science, sabotage et ADN préhistorique sont au cœur de ce film où les dinosaures clonés d'un parc top secret s'échappent de leur enclos et poursuivent les visiteurs.;;0;Steven Spielberg;Sam Neill,Laura Dern,Jeff Goldblum,Richard Attenborough,Bob Peck,Martin Ferrero,BD Wong,Joseph Mazzello,Ariana Richards,Samuel L. Jackson,Wayne Knight;Michael Crichton,David Koepp;Films SF,Films inspirés de livres,Films d'action;;60010110,80993105,60020549,22013422,70208599,80091595,60022974,81161626,70099790,80216309,20559714,70108779,81277430,81044417,60001650,80017529,80093133,70123711,60036256;False;1
60004481;Films d'action et d'aventure;Spider-Man;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABcn0HsWOFtXyP2gPr5ffQ9ZRXUL49J_2bxkHI39j-_eJ9rB6ir8zk0oFUvRs4o3zszggFHWFEBVDpl9ZAYxO_j6DSJQzvKkj-vA.webp?r=426;2002;2 h 1 min;Recommandé à 63 %;13+;Après s'être fait piquer par une araignée génétiquement modifiée, le timide lycéen Peter Parker développe des arachno-pouvoirs et rencontre un nouvel ennemi dangereux.;;0;Sam Raimi;Tobey Maguire,Willem Dafoe,Kirsten Dunst,James Franco,Cliff Robertson,Rosemary Harris,J.K. Simmons,Joe Manganiello,Gerry Becker,Bill Nunn;David Koepp;Films SF,Films d'action;;60010110,80029196,70097577,80091595,80027042,80065386,80216309,70208247,20559714,60024059,81044417,70217910,70021642,60001650,60004473,80017529,70056430,70060015,70123711,60002360,60023597,80241318;False;1
60010110;Mondes épiques;Retour vers le futur;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABUt4Xdm1C0NTGnTU_wtmQnEIQpooaThcO6fEc0Oxiz4wbNXtnqWNv9k68WC9nlSNFBuV2y9SNFhJjuMMA6-zHn0aAHfSj9mOcFw.webp?r=46c;1985;1 h 56 min;;13+;Après être arrivé en 1955 à bord d'une DeLorean convertie en machine à remonter le temps, Marty McFly fonce pour s'assurer que ses futurs parents tombent amoureux.;;0;Robert Zemeckis;Michael J. Fox,Christopher Lloyd,Lea Thompson,Crispin Glover,Thomas F. Wilson,Claudia Wells,Marc McClure,Wendie Jo Sperber;Robert Zemeckis,Bob Gale;Films pour la famille,Films SF,Aventures en famille,Films comiques;Bonne humeur;70208599,70097577,70267242,60034587,70250213,70058024,70125231,60003016,81057361,20559714,81277430,60020686,60020828,215309,70217910,60001650,81309354,215318,70123711,684660,70041162,986399,60021783;False;1
60020549;Mondes épiques;Le Retour de la momie;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABWCGrNdRslXX7pZ5iyT3dp0-kpzkAcYQWhqJjnRBfxHu5qk6h9vVVvRZQR5Fadjzl_2BtUXnT6QV4JySHFYMTJEGsS2W7Qj0Y1M.webp?r=0dc;2001;2 h 9 min;;13+;Des égyptologues déterrent une relique préhistorique capable de libérer des forces cataclysmiques et des guerriers sataniques dirigés par le sinistre Roi Scorpion.;;0;Stephen Sommers;Brendan Fraser,Rachel Weisz,Dwayne Johnson,Arnold Vosloo,Alun Armstrong,Patricia Velasquez,John Hannah,Aharon Ipale,Adewale Akinnuoye-Agbaje,Oded Fehr;Stephen Sommers;Films d'action;;81057361,70111323,60004473,60001650,60022974,80017529,22013422,81161626,70108779,60036256,70028905,70056440,5670479,81044417,80179070;False;1
60023071;Thrillers d'action;Minority Report;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABSTZWk40lbdl4Tf2jM-5RckLR23knleSpH0puVB4XCxWIKvmPNMXyysxd8bpBGF3Xmn1EMEbI9x26H1eCGuWxPNhNvXz57MMqOw.webp?r=ceb;2002;2 h 25 min;;13+;Dans un futur proche où il est possible de voir les meurtres avant qu'ils soient commis, le chef de la Précrime prend la fuite quand il est accusé d'un homicide imminent.;;0;Steven Spielberg;Tom Cruise,Colin Farrell,Samantha Morton,Max von Sydow,Neal McDonough,Steve Harris,Patrick Kilpatrick,Jessica Capshaw,Michael Dickman,Matthew Dickman,Peter Stormare,Tim Blake Nelson;Scott Frank,Jon Cohen;Films SF,Films policiers,Films inspirés de livres,Policiers d'action,Films d'action;Suspense;70065116,60001393,81171201,80071227,60022974,60036246,81161626,60024918,80038359,70041961,81057361,70173048,81194641,81160697,80121192,70021642,80017529,70264801,60021783;False;1
60023642;Pépites pour vous|Anime;Le Voyage de Chihiro;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABcSFEGg2pT46sou9Y2hh7iV8AOolFOWg2zMbIGZZwgsK2ESb8HtOMa2ieo7spevH5sDK22AI527ScvLBTdldz7p6AccPndSZDlU.webp?r=cd3;2001;2 h 5 min;;10+;Chihiro s'aventure dans un monde magique où règne une méchante sorcière qui transforme ceux qui lui désobéissent en animaux.;;0;Hayao Miyazaki;Rumi Hiiragi,Miyu Irino,Mari Natsuki,Takashi Naito,Yasuko Sawaguchi,Tatsuya Gashuin,Ryunosuke Kamiki,Yumi Tamai,Yo Oizumi,Bunta Sugawara,Hayashikoba;;Films pour la famille,Films jeunesse et famille,Japonais,Aventures en famille,Films d'animation;;80158156,81478031,70216227,70109889,70142405,60027106,81475311,70045021,81451264,81026605,70019062,70106454,81214399,60032294,60020686,60027393,70019058,81616116,81143068,81316559,70028883;False;2
60024918;Thrillers d'action;Fusion;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABb94EQ2L4GNt4w16d0BNaVRT8N38Nn1Sy1bHlBd-w0Lfcy8d14mneDLikBy2_Dj9fxBcwxRKw973Uq1flA6oVNGVJ9qBM7giIKs.webp?r=fe2;2003;2 h 15 min;;13+;Le noyau interne de la Terre ne tourne plus, et le scientifique Josh Keyes doit comprendre pourquoi afin de sauver le monde d'une destruction certaine.;;1;Jon Amiel;Aaron Eckhart,Hilary Swank,Delroy Lindo,Stanley Tucci,DJ Qualls,Richard Jenkins,Tchéky Karyo,Bruce Greenwood,Alfre Woodard;Cooper Layne,John Rogers;Films SF,Films d'action;Suspense;81040362,80218306,81074110,81252357,81171201,80158764,60022974,81023636,80117799,80098200,81194641,80236421,80206300,81277430,80244645,81044417,81067760,80017529,80167481,70264801,70123711,70028905,80210920,80241318,80067831;False;1
60024922;Blockbusters;8 Mile;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABbvPzL7ugE7TAA5FOgXZFEpNObsIMUtIoYo44DTZJkdDjHV0HyGmwetJ9b_WQ5iSPEIP9XtDFay3gJB6oYeZ4VefEpMD54SsUAU.webp?r=410;2002;1 h 50 min;;16+;En 1995 à Détroit, un rappeur talentueux tente de s'imposer sur la scène hip-hop locale. Eminem est à l'affiche de ce drame salué par la critique et inspiré de sa vie.;;0;Curtis Hanson;Eminem,Kim Basinger,Mekhi Phifer,Brittany Murphy,Evan Jones,Omar Benson Miller,De'Angelo Wilson,Eugene Byrd,Taryn Manning,Proof,Michael Shannon,Anthony Mackie;Scott Silver;Musique,Drames,Culture Hip-hop,Drames sociaux;;60011152,60029681,80013871,60020749,80217669,994992,70132721,80216302,70053461,81603987,70084788,80226923,328438,80096984,81135138,80169469,80177416,80015343,80207506,70178624,60011663,81092221,80242342,70044605,81580045,81557402;False;1
60024942;Pépites pour vous|Blockbusters;Arrête-moi si tu peux;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABXxKC4rpPAV-QT9O9jMBdri5lwkY_YoO2jAOVgHyL74oK74pS6qtoPncDULH2atSvUcUFwOn2thhWRYwzsMAVrNkf9feQ3Hsq4E.webp?r=0f4;2002;2 h 21 min;;13+;Un agent du FBI s'est donné pour mission de mettre un escroc rusé, Frank Abagnale Jr., en prison. Frank, quant à lui, se délecte de ce jeu du chat et de la souris.;;0;Steven Spielberg;Leonardo DiCaprio,Tom Hanks,Christopher Walken,Martin Sheen,Nathalie Baye,Amy Adams,James Brolin,Brian Howe,Frank John Hughes,Steve Eastin;Jeff Nathanson;Films policiers,Drames,Films inspirés de livres,Films inspirés de faits réels,Drames primés;;60011152,80101899,81064867,70167068,60029681,80013871,81252357,81058432,70132721,268371,60036246,81603987,70084788,80170278,60024922,328438,70189289,80015343,70243453,80207506,70230640,60011663,81481477,81092221,80121192,70243460,1151721,81140933,80017529,70044605,70305903,70201437,18907685,80241318;False;2
60027106;Anime;Kiki la petite sorcière;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABc8z-dDA-H_7P0TJJX39wjUYEw79HxZamvyB2LRUKK0W2MXyLxl4iNNYiZwagunctXqQ5MXniCD3uNQFzgXfppkwvqVhLOjxOvI.webp?r=e1c;1989;1 h 43 min;;7+;Dans cette aventure animée, une jeune sorcière part loin de sa famille pour pratiquer la magie, mais découvre que se faire de nouveaux amis n'est pas si facile.;;0;Hayao Miyazaki;Minami Takayama,Rei Sakuma,Keiko Toda,Kappei Yamaguchi,Mieko Nobusawa,Haruko Kato,Hiroko Seki,Koichi Miura;;Films pour la famille,Films jeunesse et famille,Japonais,Animation japonaise inspirée de livres,Aventures en famille;;80158156,81478031,81214399,81475311,81316559,70019058,70045021,81050106,70216227,81616116,60020686,70109889,81143068,81451264,81026605,70019062,70106454;False;1
60027393;Anime;Le Château dans le ciel;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQZ0Ja2hG79ULuvnkE1XPTNkQPw6kABjMHqisI1vfxbgRhA3MNPT5cF4LoWGw1NTkYGWqknVs6bjY43wG1wiFqYgrYZX0_WoBmo.webp?r=5e4;1986;2 h 4 min;;7+;Dans cette aventure animée japonaise pour enfants, un jeune mineur et une mystérieuse jeune fille cherchent une île disparue réputée abriter de grandes richesses.;;0;Hayao Miyazaki;Mayumi Tanaka,Keiko Yokozawa,Kotoe Hatsui,Minori Terada,Fujio Tokita;;Films pour la famille,Films jeunesse et famille,Japonais,Aventures en famille,Films d'animation;;80158156,70250213,81478031,81214399,81475311,81316559,80002924,70019058,70045021,70216227,60020686,70109889,81143068,81026605,70019062,60027106,70106454;False;1
60028308;Blockbusters|Films d'action et d'aventure|Films d'époque;Robin des Bois, prince des voleurs;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABfTeBBNoWZDkHZrXGDyigi-Z-aYOm0LrE5E6KeGyqk2TKz7zSMJOHih9Vu6lTiLfqH60TRyl8qki4UXMvmJKMwZ9_48xVb26V-w.webp?r=4ed;1991;2 h 22 min;;16+;Quand l'ignoble shérif de Nottingham assassine le père de Robin des Bois, le légendaire hors-la-loi jure de se venger et rejoint une bande de villageois en exil.;violence sexuelle;0;Kevin Reynolds;Kevin Costner,Morgan Freeman,Mary Elizabeth Mastrantonio,Christian Slater,Alan Rickman,Michael McShane,Geraldine McEwan,Nick Brimble,Brian Blessed,Michael Wincott;Pen Densham,John Watson;Films romantiques,Films d'époque,Films d'action;Montée d'adrénaline;60011152,80190859,70208104,70305907,80013871,80014727,70305899,70189304,60022974,80098202,60001044,81603987,445386,60026139,70099790,80197619,20559714,60011663,80182016,5670479,81035551,80133543,70111323,505789,60020626,80017529,70056430,81582615,70056440,81557402;False;3
60029196;Thrillers d'action;S.W.A.T. - Unité d'élite;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABWbIvfCQmf-wG6wnmwaS9ER6sflHZLPwcnG1_vlrgOcxGxcumJ3YTG-TswRuoJ9PLVgmeeEIP_CU6WzVI3FEpGF4UjRFzZWfVJg.webp?r=f93;2003;1 h 57 min;;16+;Un ancien flic est chargé d'entraîner une équipe d'intervention spéciale, qui se retrouvera bientôt à la poursuite d'un criminel international.;violence;0;Clark Johnson;Samuel L. Jackson,Colin Farrell,Michelle Rodriguez,LL Cool J,Josh Charles,Jeremy Renner,Brian Van Holt,Olivier Martinez,Reg E. Cathey,Larry Poindexter,Page Kennedy,Domenick Lombardozzi,James DuMont;Ron Mita,Jim McClain,David Ayer,David McKenna;Films policiers,Policiers d'action,Films d'action;;80200961,60023619,81397077,81001887,81410784,81171201,60022974,81161626,81279324,81304948,70017716,70102746,80067930,80038359,70173048,70140907,80230399,81005492,81160697,81038963,70264801,81557402,70065116;False;1
60032294;Anime;Mon voisin Totoro;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABZv50OMgeTfXCucAvilDZD_UHkKBEwsbSk07tg8lRoDHgHuxEoFLwExXhOQKoBrOB_8WjVyXyOJs7dV3iksJx7U42R_UEfTf9Z0.webp?r=808;1988;1 h 27 min;;TOUS PUBLICS;Quand leur mère est hospitalisée, deux jeunes sœurs passent un été dans la campagne japonaise avec leur père.;;0;Hayao Miyazaki;Noriko Hidaka,Chika Sakamoto,Shigesato Itoi,Sumi Shimamoto,Tanie Kitabayashi,Hitoshi Takagi;;Films pour la famille,Films jeunesse et famille,Japonais,Films d'animation,Films d'animation japonaise;;80158156,81478031,70216227,60027106,70250213,81475311,70045021,81451264,70019062,81026605,70106454,81214399,81050106,60020686,60027393,70019058,81616116,81143068,81316559;False;1
600346;Pépites pour vous;Hook ou la revanche du Capitaine Crochet;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABbpiADs5wlGCiGFsG5TOPdZin3h2AT7pxWtMhjcr0110XeJJ9pdCq3PEfwFvJiFFGS520gk_6T8M4GXLkBMAtF3omkkK7mFAQYY.webp?r=a94;1991;2 h 21 min;Recommandé à 55 %;10+;Peter Pan, désormais adulte et accro au travail, doit retourner au Pays Imaginaire pour sauver ses enfants enlevés par le Capitaine Crochet, désireux de se venger.;;0;Steven Spielberg;Dustin Hoffman,Robin Williams,Julia Roberts,Bob Hoskins,Maggie Smith,Caroline Goodall,Charlie Korsmo,Amber Scott,Laurel Cronin,Phil Collins;James V. Hart,Nick Castle,Malia Scotch Marmo;Films pour la famille,Films jeunesse et famille,Films inspirés d'une pièce de théâtre,Aventures en famille,Films inspirés de livres;;70181623,81220825,81012821,80992263,70121502,70109889,70047102,70250213,60027689,60022058,70298991,80233925,81011712,60031264,70243449,70084792,60034386,60020686,80172283,28631029,81018682,81023618,70220028,70033005,60034572,986399;False;1
70002007;Pépites pour vous;Gang de Requins;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABYWDYllGaUY4V5kF0BB9QwLAVQoPbWV8cjbz3nhHS-kfhkDQpnZQI0IavYRCCDM2NVF7Yli7z1BEABH9H_LuFBiqjrG9pamibJc.webp?r=60b;2004;1 h 30 min;Recommandé à 74 %;7+;Un mensonge inoffensif transforme un petit poisson en improbable héros. Mais lorsque la vérité éclate, il trouve protection auprès d'un grand requin blanc marginal.;;0;Bibo Bergeron,Vicky Jenson,Rob Letterman;Will Smith,Robert De Niro,Renée Zellweger,Jack Black,Angelina Jolie,Martin Scorsese,Ziggy Marley,Doug E. Doug,Michael Imperioli,Vincent Pastore,Peter Falk,Katie Couric;Michael J. Wilson,Rob Letterman;Films pour la famille,Films jeunesse et famille,Aventures en famille,Films comiques,Films d'animation;;70305922,80992263,70121502,70109889,70047102,70011204,70298991,80233925,70269568,80011621,80071348,80048061,60031264,70243449,60034386,81050106,81312563,60020686,70113007,81018682,70220028,70197459,80121840,70033005,60034572,70267728;False;1
70020509;Thrillers d'action|Blockbusters|Films d'action et d'aventure;Heat;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABXScspTu6bFwy1nQKTxjHcKNG-3fvmQxCzlIb9X7Mo0Q0ZfrKUimMMhGWLt0UMx1Hg7YSiHfb-7MekyBCfIrN0NvVbbTZtFpYZc.webp?r=a4a;1995;2 h 50 min;;16+;Un braquage tourne mal, donnant lieu à un dangereux jeu du chat et de la souris entre un génie du crime et un inspecteur dur à cuire prêt à tout pour l'attraper.;violence, violence sexuelle, suicide;0;Michael Mann;Al Pacino,Robert De Niro,Val Kilmer,Jon Voight,Tom Sizemore,Diane Venora,Amy Brenneman,Ashley Judd,Mykelti Williamson,Wes Studi;Michael Mann;Films policiers,Policiers d'action,Films d'action;Violent;81370440,81612863,70208104,60029681,80013871,60029196,80111425,81280035,81397077,80071227,70189304,60022974,80098202,60036246,80190534,81279324,81304948,70044379,70102746,80170988,70189289,60026139,70305892,81576597,81160697,81557402,80236390,70243460,1151721,80017529,70056430,80210920,18907685,60021783;False;4
70021642;Thrillers d'action;Batman Begins;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABWvQfRdPqzbGyHgMn7RgRmmG8Ly5ngR71NgTFjZMOi0VdRFX6TOIx4iuWmbbsrOieMDnBXlTIlj_pBbvVx9Olz6bwyXVaNUWTQ0.webp?r=f4e;2005;2 h 20 min;;13+;Tandis qu'un nuage toxique menace sa ville corrompue, Bruce Wayne se retrouve face à une bande d'assassins et doit affronter plus que ses propres démons.;;0;Christopher Nolan;Christian Bale,Michael Caine,Liam Neeson,Ken Watanabe,Katie Holmes,Gary Oldman,Cillian Murphy,Tom Wilkinson,Rutger Hauer,Morgan Freeman,Mark Boone Junior,Linus Roache;David S. Goyer,Christopher Nolan;Films d'action;Sombre;60001650,60022974,81171201,80017529,70208599,70058020,81161626,81160697,80071227,70102746,81044417,60021783,80218200,81092221;False;1
