ID;categorie;titres;liens_images;année;durée;score_recommendation;age_conseillé;description;prévention;mise_en_avant_supplémentaire;réalisation;distribution;scénariste;genres;avertissement_programme;recommendations;netflix_original;nombre_occurrence
81054849;Animes inspirés de mangas|Animes SF et fantastique inspirés de mangas|Animes japonais;Saiki Kusuo no Ψ Nan : Le retour;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABYCbY4nXL-wGam-GCzP1lH-wLXDrc7zgOpWG0TTo9jwc1RC31vCb6WqrF1JBS3WCUTCpDoxxFjPLhc75a_VZ6T6OXD3FtTNdglUiqkU0rM0D8DyS4pAsm7vLVeMsNTMCR95C.jpg?r=679;2019;6 Épisodes;;13+;Kusuo et son groupe d'amis autoproclamés sont de retour pour de nouvelles mésaventures psychiques. À croire qu'il n'avait pas déjà eu assez de problèmes comme ça !;;0;;Hiroshi Kamiya,Daisuke Ono,Nobunaga Shimazaki,Satoshi Hino,Natsuki Hanae,Ai Kayano,Yukari Tamura,Maaya Uchida,Yoshimasa Hosoya,Masaya Matsukaze,Tomoaki Maeno,Kenji Nojima,Mitsuo Iwata,Rikako Aikawa,Yuki Kaji,Eri Kitamura,M・A・O,Kensho Ono,Kohsuke Toriumi,Nao Toyama;;Anime SF et fantastique,Japonais,Séries d'animation japonaise,Animes sur l'école,Séries inspirées de mangas;Absurde;81648330,80236253,80023687,70205012,70143830,80045948,81091393,81318842,70136120,70266998,70205014,80011358,70300472,80000603,80200989,80995578,81261630,80014749,81177634,80191008,70281562,70299043,81364944,80996957,81249833;True;4
81057855;Téléréalité;Barbecue Showdown : Le grand défi;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABbErodza9AbikCqRm7bI0xuhpImX4kARRcWLtSC8cqR44ywZqFWzElWYclEhzwQ6VOmmSHchFEjLou888AFY61LBlYPaDf1VU5SXq--kKzfBqZ_8WeX3TGB8A415LjylA688T8KBTwVzg0JIEcqbYx156Ea4YYBfZSnd9efybRbwgED_Nz2_kXTAS4IXPIpR2Bvpv5wal4lJR9vzFTHybdsKgKCtwlVAp5VqbQioskxC621PNtlUOa8w_UI4cx5mHCa__Ll8pZ4YYjZq96xnVAmp-IVl4vbdu2XmQqULMOskv1MrAxmKsTCX4Q.jpg?r=389;2023;2 Saisons;;TOUS PUBLICS;Huit des meilleurs spécialistes de la viande fumée et des grillades se disputent le titre de champion américain du barbecue lors d'une compétition féroce, mais amicale.;;1;;Michelle Buteau,Lyric Lewis,Rutledge Wood;;Émissions de cuisine et voyages,Téléréalité avec concours,Téléréalité,Séries US;Émotion;81004322,81016995,81443237,81470327,81196469,80186090,81505384,81487754,81292974,81087405,81437299,81223142,81417684,81060954;True;1
81059382;Séries SF;Zéro;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABb5Vk6VVmawoYfpOg-XQJhNrK2lIzOjrD1N88Rey_4kaNRMGmDwQCUR_WVIrBLBPp_mOSi3cNAlokiIdg5tVuXzkvZyraKQLphqWzqK8giEDZYVGwhCZNEmgS2LHwVbGMELp.jpg?r=8d6;2021;8 Épisodes;;13+;Un adolescent timide capable de se rendre invisible doit maîtriser ce pouvoir pour défendre son quartier, au détriment de ses ambitions artistiques.;;0;;Giuseppe Dave Seke,Haroun Fall,Beatrice Grannò,Dylan Magon,Daniela Scattolin,Madior Fall,Virgina Diop;;Italien,Séries SF,Séries pour ados;;80027042,70143836,80226923,81121351,80096984,80241539,80097391,80244479,81191429,80216302,80176893,80014749,328438,80074781;True;2
81060530;Téléréalité pour se distraire;Ces incroyables locations de vacances;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABWE92SzSTw3hgDSByIMAh3xsRmqidGcEXMUeji5LtItpLgdGrKbGzGDemlKk_Ic8Njh398V1g5W4NR4kmcYP-FQYVkTwdeUVtp8_DcGtIt_rgnb68i0V6cjrp4SunPzpzU-v.jpg?r=45e;2021;2 Saisons;;7+;Dans cette émission de téléréalité, trois globe-trotters visitent des locations de vacances du monde entier, pour tous les budgets, et partagent leurs conseils d'experts.;;0;;;;Émissions de cuisine et voyages,Téléréalité,Téléréalité maison et jardin,Séries US,Style de vie;Bonne humeur;81113929,81108694,81016995,81196469,80201870,81152839,81425251,81666490,81417684,81223142,81330745,81175716,80217627;True;1
81061828;Téléréalité pour se distraire|Téléréalité;C'est du gâteau !;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABaNdpOBI-giuAgkYy0IjZIspDdh3aMFQX0jqNZHYG55c-IynlTa5nGlYwTFLpkQDzoZH14mnqhg0vb9_RRxc3uO3k7DLpZpqNGqW709KsOJoZRRRQ12iHS10U-TNsEdtFCIt.jpg?r=90d;2019;6 Épisodes;;7+;Dans cette série culinaire pleine de rire et d'entrain, des pâtissiers du dimanche tentent de recréer des desserts de folie pour remporter 5 000 euros.;;0;;Artus,Noémie Honiat;;Français,Séries pour la famille à voir ensemble,Émissions de cuisine et voyages,Téléréalité avec concours,Téléréalité;;81094391,81258641,80215086,80186090,81046153,80213322,81087405,81437299,81161673,81417684,81002465,81024999,81060954;True;3
81069541;Séries romantiques|Séries saluées par la critique|Séries|Comédies dramatiques TV;Love & Anarchy;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQQjNOWuWFztqHvo7GN229F50lVMXEywbiw9wjMxar3Et1rsszg2u8v_BrxihLE97OeTqkuLk8btg5rmgJfjuPss225pI670viYuwdhrloR2YKztGB5P2G3ao6zocT7EcGUQ.jpg?r=457;2022;2 Saisons;;13+;Une consultante mariée et un jeune informaticien se séduisent au fil d'un jeu de défis qui remet en cause les normes sociétales, et les amène à réévaluer toute leur vie.;;0;;Ida Engvoll,Björn Mosten,Carla Sehn,Reine Brynolfsson,Gizem Erdogan,Björn Kjellman,Ruben Lopez,Johannes Kuhnke,Elsa Agemalm Reiland,Benjamin Shaps,Disa Östrand,Ejke Blomberg,Lars Väringer;;Suédois,Séries comiques,Séries comiques romantiques,Séries scandinaves;Décalé,Émotion,Romantique;81252980,70153404,81435370,70285368,81459281,81171140,81058385,81612863,80141270,80095699,81393836,81438166,80176893,80241181,81279310,81644787,81416676;True;4
81070963;Séries guerre et politique;Chief of Staff;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABfjAVxzRt75_Bj69n2qUNJSeiEkEGUBUxZUFTAqgdPbLlFi6vQaQFMUJJDI7AJ0iiyhg8Tgakom3zspSi4H-uMCstrS7Lt-4kFaL5jSep929Zci_3420S8GXGwl3qH1KxHOy.jpg?r=ef5;2019;2 Saisons;;13+;Dans les coulisses du gouvernement coréen, le chef de cabinet Jang Tae-jun joue de son influence pour satisfaire ses ambitions personnelles.;;0;;Lee Jung-jae,Shin Min-a,Lee Elijah,Kim Dong-jun,Jung Jin-young,Kim Gap-soo,Jung Woong-in,Lim Won-hee,Kim Hong-pa;;Séries politiques,Séries dramatiques,Coréen,Séries dramatiques sociales;;81672245,81296695,81482636,80150604,81552615,81556857,80188730,81482654,81280917,81191500,81343880,81357268,80187302,81177545,81323914,81011508,81403973,81482512,80998941;True;1
81072109;Séries guerre et politique;Designated Survivor: 60 Days;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABYLPUs8OhYDcys4hOoxBQSzZNgOm_k23mSzxDifs2XqBvYZpsnpeQtm59S6VBnQRE16Ky9-6iaxiz4iZaZxTNmTYJ5zdUw4deTC-7d-cBK_Qilah79kbuYcaOkUsXFR33HPN.jpg?r=7a0;2019;16 Épisodes;;13+;Quand l'Assemblée nationale subit une attaque soudaine, le ministre de l'Environnement, Park Mu-jin, doit tenter de gouverner la Corée au milieu du chaos qui s'ensuit.;;0;;Ji Jin-hee,Lee Jun-hyuk,Huh Joon-ho,Kang Han-na,Bae Jong-ok,Kim Gyu-ri,Son Suk-ku,Choi Yoon-young,Lee Mu-saeng;;Séries politiques,Séries dramatiques,Coréen;Montée d'adrénaline;70195800,70281312,80187302,81070963,81482654,81552615,81568411,81672245,81628920,81323914,80241181,81029905,81280917,81191500,81482512,80998941;True;1
81073022;Les trouvailles du jour pour vous;Fast & Furious : Hobbs & Shaw;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABWfcE1M1m55TfD6zgHjAQr-ZrN5NUJskDyfsDBIFHRmL3Kf1t_KbYGLfF6R7XvF7XpspcHyPHeieCZHOe1il9ET2qF-yrpheXgc.webp?r=bf4;2019;2 h 16 min;Recommandé à 82 %;13+;Envoyé en Angleterre prévenir une menace biologique mortelle, l'agent américain Luke Hobbs doit faire équipe avec son ennemi juré, le mercenaire Deckard Shaw.;;0;David Leitch;Dwayne Johnson,Jason Statham,Idris Elba,Vanessa Kirby,Helen Mirren,Eiza González,Cliff Curtis,Eddie Marsan,Eliana Su'a,Rob Delaney;Chris Morgan,Drew Pearce;Films d'action;Montée d'adrénaline;80216309,81057361,70140907,70208599,81171201,81279324,81165134,60023619,80187362,80236314,70065116,81004278,70178621,81152992,80157091,80170280,80091595,80158583,81161789,70305892,80029196,80094318,80133543,80237937,81249833,80142090;False;1
81073387;Films d'époque Émotion;Un homme chanceux;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABZAOjX4GYW7Ain95tYnaKJvyBGhiBViWgPQkK8TfHHMEKiis0VR0C-zLVzsvHXAaXV_wjYZtNBW-IT6egiygoqDT_DIhvxOtx8GtdnnOx_ic5sczC5IOZaDAnr_-F584cBYi.jpg?r=69c;2018;2 h 47 min;;10+;Un ingénieur talentueux fuit ses racines austères pour devenir riche et célèbre au sein de l'élite de Copenhague, mais l'orgueil qui l'anime pourrait causer sa perte.;;0;Bille August;Esben Smed,Katrine Rosenthal,Benjamin Kitter,Julie Christiansen,Tommy Kenter,Tammi Øst,Rasmus Bjerg,Ole Lemmeke,Sarah Viktoria Bjerregaard,Anders Hove,Jens Albinus;Bille August,Anders Frithiof August;Danois,Drames,Films inspirés de livres,Films d'époque,Drames sociaux;Émotion;60011663,81410649,80146804,81459281,80197327,80017529,60011152,80235267,81002196,81176731,80168029,81457437,81498233,81186240,81603987,80175694,70213223,80213020,80182016,70189304,80058880,81140933,80241181,80207506,80070050,81612863;True;1
81073424;Séries d'action et d'aventure;À découvert;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABbdWwBte7Pw75hbzGMQhoKqmrf5UxoQVl9-hW6LcDEulN2farojDKtA2oQN5yDLKH1dJyxZna0e9xyXP87yDoOSq6HOAOnk7N4KzocKNyaDMhe8EZi0yjmW4N5Dx-MkrgoE7.jpg?r=56e;2020;10 Épisodes;;16+;Une infirmière fuit le passé de trafiquant de drogue de son mari avec sa fille. Elles changent de pays et de nom, mais sont vite rattrapées par le danger.;violence;0;;Blanca Soto,Eduardo Noriega,Iván Sánchez,Maribel Verdú,Samantha Siqueiros,Peter Vives,Patricia Guirado,Jorge Bosch,Pere Ponce,Juan Caballero,Jordi Planas;;Mexicain,Séries d'action et d'aventure,Séries policières,Thrillers TV;Suspense;81553435,81015514,81252980,81165134,70020509,81036936,81346087,81104482,80241387,80235857,81494917,81417796,81641220,81486213,70281312,81478537,80238711,81239598,80107369;True;1
81073977;Séries guerre et politique;Glória;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTlJco1th5PlljSmtNfVu9Ydl6EfSMCfdDxOiRTn_n7NtaiRZpTLXbi32wVA-dvJZiedOSTaVW1a2CBLjtoQ0dhSPKBrxko7bJis2i1noeskg1LWhl5yHNLGkwSGbkQTAXOn.jpg?r=bc4;2021;10 Épisodes;;16+;Jeux d'espionnage, mensonges et secrets foisonnent en 1968 à Glória au Portugal, où un ingénieur de Radio Free Europe joue sur tous les tableaux de la guerre froide.;violence, violence sexuelle, suicide, automutilation;0;Tiago Guedes;Miguel Nunes,Matt Rippy,Stephanie Vogt,Carolina Amaral,Afonso Pimentel,Victória Guerra,Adriano Luz,Augusto Madeira,Leonor Silveira,Ana Neborac,João Pedro Vaz,João Arrais,Marcello Urgeghe,Maria João Pinho,Jimmy Taenaka;;Séries dramatiques,Portugais;Suspense;81424068,70281312,80223793,81216677,81435370,80240005,80178151,81178688,81417796,81481539,80195198,81612863,81479890,81564749,60011152,81408600,81394937;True;1
81076756;Séries policières;Delhi Crime;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABSyqnFKLLX0BzcDDwYiwXWgCJLzgcRgh0ynEFiPn3NLKGWknpI8irbt7zCba0drU8XpiDN4KQFxpJGDHGOV1_sl-gYz7L_rr7jtPMenky_XsQpxtGmR9N2NygGH5-oCyJYbC.jpg?r=a5b;2021;2 Saisons;;16+;Inspirée de faits réels et imaginaires, cette série suit les enquêtes d'une brigade de police de Delhi sur des crimes très médiatisés.;violence;1;;Shefali Shah,Rajesh Tailang,Rasika Dugal,Adil Hussain,Anurag Arora,Gopal Dutt Tiwari,Yashaswini Dayama,Denzil Smith,Vinod Sharawat,Mridul Sharma,Gaurav Rana;;Indien,Séries policières,Thrillers TV,Séries en hindi;Sombre;60011663,81173113,80997361,80201175,81144150,81224775,81313283,81305487,81226180,81229406,81633804,81511260,81225175,81436989,81076113,81281063,81269716,80164904,81537953,81183491,81154455,80202877,80115328,80216058,81508378,81612863;True;1
81077065;Téléréalité;Terrace House: Tokyo 2019-2020;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABWbDGV5k60OMGN8jrrWudEyRPjUI4qq2rvvbOKtVaP8QKYHc2GuS4YGTIwVYrTvRyTiV9jYLiK9YLuD7aRe_-yW9xZmKkmRhacdzC-Nz0UNxHPNgzRBW0UCAiU8aKc4dG0Gz.jpg?r=4d8;2019;2 Parties;;13+;À Tokyo, six inconnus cherchent l’amour sous le même toit. Certains épisodes ont été retirés du service par respect pour la famille d’une participante.;;0;;You,Reina Triendl,Yoshimi Tokui,Azusa Babazono,Ryota Yamasato,Shono Hayama;;Japonais,Téléréalité romance et mariage,Téléréalité;;80226927,81506279,81436207,81443720,81474612,81512574,81307095;True;1
81078331;Séries d'action et d'aventure;La víctima número 8;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABc1kuV5ZeI8LbSWA7W3sU3XVIsfCIIDC_fxsLJp64c9qQBPIeiIhgtI-UDjsgk5yr_i9baGEwtEBcQwQd6-zzQN-pKtPGMCAuy5zEqg7eATBglWx4TfGUm9s2mA-sVkan-qG.jpg?r=650;2018;8 Épisodes;;16+;La confiance est rompue après un attentat à la bombe à Bilbao qui tue sept individus et détruit la vie du djihadiste présumé et de son entourage.;violence;0;;César Mateo,María de Nati,Verónika Moral,Iñaki Ardanaz,Farah Hamed,Lisi Linder,Khaled Kouka,Óscar Zafra,Jesús Ruyman,Alfonso Torregrosa,Itziar Lazkano,Son Khoury,Youssef Bougarouane,Marcial Álvarez;;Espagnol,Séries d'action et d'aventure,Thrillers TV;Suspense,Émotion;;True;1
81080523;Animes inspirés de mangas|Animes japonais|Séries|Anime|Séries internationales|Les trouvailles du jour pour vous|Séries d'animation japonaise;Boruto : Naruto Next Generations;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABeP9J6GDc4MfyzRNLqZuartb16MjLlr0eux-hqJexvA2DfRVttWGBHixz_2O7W0P7l7MkTTG4TBPIlGyb1Eqmw3OXniTd6P68l8.webp?r=f9d;2019;4 Saisons;Recommandé à 93 %;13+;Suivant les traces de son père, Boruto, le fils du légendaire Septième Hokage Naruto Uzumaki, commence l'entraînement à l'académie ninja.;;0;;Yuko Sanpei,Kokoro Kikuchi,Ryuichi Kijima,Kensho Ono,Atsushi Abe,Ryoko Shiraishi,Ryo Nishitani,Hidenori Takahashi,Kentaro Ito,Kosuke Goto,Junko Takeuchi;;Anime d'action,Japonais,Séries d'animation japonaise,Séries inspirées de mangas;Bonne humeur;81030627,70177034,80007757,80023687,80186926,70205012,81302750,81236338,80198142,80045948,81091393,80004762,70266998,80011358,70300472,81263946,80200989,80995578,70142405,80075823,80014749,80027042,80152538,80037677,81177634,80191008,70299043,81006261,81249833;False;11
81080697;Seulement sur Netflix|Séries dramatiques;Love 101;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABU_UHWjsukcV1PabFGLOLZ67Zl-pXygojLhRCS71Z2cvPEWSW099tjnPcszaGca8hBwVs9rRVKa57d_W6SBtHa7lQNKjywwpOhHfyxXGi3YrRyInkZp4VKgdc3oqtKbMaJRs.jpg?r=ffa;2021;2 Saisons;Recommandé à 55 %;13+;Une lycéenne modèle et quatre rebelles décident que leur prof préférée doit craquer sur le bel entraîneur de basket. Une folle histoire d'amitié, d'amour et de courage.;;0;;Pınar Deniz,Kubilay Aka,Mert Yazıcıoğlu,Alina Boz,Selahattin Paşalı,İpek Filiz Yazıcı,Ece Yüksel,Kaan Urgancıoğlu,Müfit Kayacan,Bade İşçil,Tuba Ünsal;;Séries dramatiques,Turc,Séries pour ados;Émotion;80149594,81334947,81332722,81226469,81303889,81257567,81334952,81103322,81346325,81350683,81212136,81239779,81334946,81140933,81610274,80176234,80176893,81462319,81195432,80241181,81612863;True;2
81083626;Séries surnaturelles;Sermons de minuit;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABV57wn7iO0ZyxAX0auixzZ2gJaY3STfKdiqUr64DiMvm8LTWTYBQf5JMV9l5JZBTdZTorilEmcKb62e3V3DuaabDjD9DPuRS15i0erx-SCjr4FoXTbzs6vgRgZqPx4hMeZOn.jpg?r=307;2021;Mini-série;;16+;L'arrivée d'un jeune prêtre charismatique suscite des miracles et des mystères, et un regain de ferveur religieuse dans une ville mourante qui ne demande qu'à croire.;violence;0;Mike Flanagan;Kate Siegel,Zach Gilford,Hamish Linklater,Henry Thomas,Kristin Lehman,Samantha Sloyan,Igby Rigney,Rahul Kohli,Annarah Cymone,Annabeth Gish,Alex Essoe,Rahul Abburi,Matt Biedel,Michael Trucco,Crystal Balint,Louis Oliver;;Séries d'intrigue,Séries US,Séries d'épouvante;Effrayant,Émotion;80213445,81486211,81048729,80106763,80997687,80176219,70058020,81029704,81068755,80190931,70099609,80233020,80241181,80176893,81183718,80195378,80158148,81612863;True;1
81087762;Séries surnaturelles;Abyss;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTVCpI-dIbqB4aWRl81jmx2v0Zjjsg7Rp2ZdYWWVm6d4CnTzQyolIDaf-klZQ2l1LZ-R-CX2dvaZu0YUobS5EK1bFkolzgCv308B-gim6FSZwYOLkfVPrSFXgO-kAKrCRsrO.jpg?r=30a;2019;16 Épisodes;;13+;Chacun victime d'un décès prématuré, Cha Min et Go Se-yeon découvrent qu'ils sont revenus à la vie en se réincarnant dans un nouveau corps.;;0;;Park Bo-young,Ahn Hyo-seop,Lee Sung-jae,Lee Si-eon,Han So-hee,Kwon Soo-hyun,Kim Sa-rang,Ahn Se-ha,Yun Yoo-sun;;Coréen,Séries fantastiques;Insolite;81406881,80998940,81016276,81552615,81012487,81672245,81042230,80998941,81205849,80188662,80188423,80188730,81472752,81264882,80123798;True;2
81087764;Séries surnaturelles;Le Retour du Mal;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABeVh3PU9z7ChNHBe0HqVd6cR8mJkDI0NSvQbQHbxEAIMoIcJ5mkUoYSRWkpYVsC4HiSdyTIHnWKiNvd3QVS42P-nEfHbzKaJ6tUfcH9ycaYJtvkMHENElWTnVTBY0dYDjgo6.jpg?r=74b;2019;16 Épisodes;;13+;Une femme médium malgré elle fait équipe avec un inspecteur de police bourru au cœur tendre pour l'aider à résoudre des enquêtes criminelles.;;0;;Song Sae-byeok,Go Joon-hee,Youn Jung-hoon,Jo Han-sun,Lee Won-jong,Park Jin-woo,Kwon Hyuk-hyun,Park Sang-min;;Coréen,Séries policières,Thrillers TV,Séries fantastiques;Sombre,Suspense;81628920,81672245,81437733,80987095,81486374,81305432,81568217,81552615,81482654,81191500,81556894,81357268,81205849,81609084,81357304,80987077,81323914,81551869,81422314,81594875,81577271;True;1
81090127;Ajouts des 12 derniers mois|Anime|Séries d'animation japonaise;Gudetama : Une aventure œuforique;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABXBs0Jpstsamzh2d3f8vBWW9R0AGu2S5PlaOJdgGpvOc-HXFvu9BQe7UZ9T-kHAnU2zlVKiewUXG90vH9UGFY5sNvuzZNcjVTlrCLzRNf_pBBSZLTjM2Pn9NebAszooLca32.jpg?r=56a;2022;10 Épisodes;Recommandé à 55 %;7+;L'œuf paresseux Gudetama se lance malgré lui dans une aventure incroyable au côté de Shakipiyo, un jeune poussin bien décidé à retrouver leur mère.;;0;;Akiyoshi Nakao,Serena Motola,Sarutoki Minagawa,Shunsuke Takeuchi,Seiran Fukushima,Shimofuri Myojo;;Séries pour la famille à voir ensemble,Japonais,Séries d'animation japonaise;Décalé;81154166,80158156,81223075,70106454,81416349,70028883,80045948,81589565,81616116,81341765,81091393,81011712,80103408,81245457,60031264,80155771,60032294,60023642,81281872,81261669,81475311,80014749,81275353,80196883,81186971,81096893,81177634,81451264,80191008;True;3
81090386;Séries policières;Somebody;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABXf8ER-IcP-aamUzvul79CrMAlllkr2jCsO7ceMJuPMCTbckmu-O_u5acWInJWgJFqTmNA3zwqHG5HA1tI30CK9So5t2p6vQau04FVJrG_aMh-AP3hwSqqtu91XhXhoAaQdu.jpg?r=271;2022;8 Épisodes;;16+;Une développeuse et son entourage se retrouvent pris dans une spirale meurtrière impliquant l'application de rencontres qu'elle a conçue et un mystérieux prédateur.;violence, sexe, violence sexuelle;0;;Kim Young-kwang,Kang Hae-lim,Kim Yong-ji,Kim Su-yeon;;;;80241947,81628920,81437733,81461539,81640988,70056430,81252980,81568217,81552615,81340251,81577271,80164392,81556894,81357268,81346196,70254956,81437215,81342505,80202902,81323914,70294663,81128750,81594875,81478985,81205314,81482512;True;1
81091393;Animes inspirés de mangas|Animes japonais|Séries|Séries saluées par la critique|Animes SF et fantastique inspirés de mangas|Anime|Séries primées|Séries internationales|Séries d'animation japonaise;Demon Slayer: Kimetsu no Yaiba;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABU92YYv-qQBD8aikoNFaOH0ofkrQsh7ApzM5grAxgLIBJoSRjO_gmZcYQXpZKo7xXnF8moqS8QdT16WxYBfAm5qm9cIiSIxi5hQ.webp?r=54a;2021;3 Saisons;Recommandé à 96 %;16+;Tanjiro se lance dans un périlleux voyage pour venger sa famille massacrée par un démon et délivrer sa sœur d'un mauvais sort.;violence;0;;Natsuki Hanae,Akari Kito,Hiro Shimono,Yoshitsugu Matsuoka,Takahiro Sakurai,Hochu Otsuka,Yuki Kaji,Ai Kakuma,Nobuhiko Okamoto,Toshiyuki Morikawa,Aoi Yuki,Shiori Izawa,Daisuke Namikawa,Takumi Yamazaki,Hikaru Midorikawa,Takehito Koyasu,Satoshi Hino,Daisuke Hirakawa,Akira Ishida,Katsuyuki Konishi,Miyuki Sawashiro,Ryota Osaka,Kengo Kawanishi,Kana Hanazawa,Toshio Furukawa,Kohsuke Toriumi;;Anime SF et fantastique,Anime d'action,Japonais,Séries d'animation japonaise,Séries inspirées de mangas;Sombre;81499847,80117781,80023687,81295011,70205012,81302750,81236338,80090370,80045948,81080523,70266998,80992228,70300472,80000603,80200989,81263946,80995578,81073022,80175351,81177634,80191008,70204980,81281582,70299043,81006261,81364944,81249833;False;10
81092192;Séries romantiques|Comédies dramatiques TV;Well-Intended Love;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABSzG6dlFteBK74xINvNFCDCKP8b3YFmG3LLmQs9CrNE96psjYEJeRo49O8a__IV2QgHhAEz7TIhxv_bppAiP9KM1mcEWrY0snY_n-pbVOrgxzIbD5Or3GlBQGqadZNOAoK9L.jpg?r=230;2020;20 Épisodes;Recommandé à 55 %;13+;Pour s'assurer une greffe de moelle osseuse, une actrice atteinte de leucémie conclut un mariage avec un jeune PDG. Mais l'amour et les secrets s'en mêlent...;;0;;Xu Kaicheng,Simona Wang,Ian Yi,Huang Qian Shuo,Yang Hao Ming,Liu Jia Xi;;Séries comiques,Séries comiques romantiques,Séries chinoises;Romantique;81029990,80993627,80092878,81167119,81019391,80123798,81486372,80998940,81033650,81473182,80188354,81005504,80188605,81481125,81452916,81472752,81406881,81205775,81135440,81045349,81483827,81205812,81030008,70213130;True;2
81092269;Séries guerre et politique;Enquêtes codées : San Francisco;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABW-pG2yqAzGB8D-7iXPidV8p9goEAyaiGADEm6-wzomMlsooPzS39f_9vmDd_Nn_IafiH2IVufsV8E9ADiMGiKOabXZ7FPWrgqQ.webp?r=359;2018;8 Épisodes;;13+;Deux détectives britanniques et leurs homologues américaines utilisent leur talent en cryptologie et leur intelligence inouïe pour enquêter sur différents meurtres.;;0;;Julie Graham,Rachael Stirling,Crystal Balint,Chanelle Peloso,Ben Cotton,Jennifer Spence,Peter Benson,Colin Lawrence,Agape Mngomezulu,Aria Birch,Luke Camilleri;;Séries politiques,Séries dramatiques,Britannique,Séries d'intrigue,Séries policières;Suspense;80241581,81027195,81564749,81625074,81001209,80223793,70213223,80123729,80024057,81494917,81039388,81417796,81641220,80213020,80185171,81043833,70281312,81140933,81444818,80241181,80216172,80157073;False;1
81092958;Ajouts des 12 derniers mois;Musclor et les Maîtres de l'univers;occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABSn0JbWSZJ5LQGQbPX_1wSGTBT0bzM_8uBj5brGRLTlqm3Fd5rHj_kAam5NqEWWtyAVUM5pxmQIOfWspDi73exQlhUtTw20eRlQB652_px2eeEQFpT_zgzI5RSPpBPgnjRsz.jpg?r=9ab;2022;3 Saisons;Recommandé à 55 %;7+;Le jeune Adam et son équipe improbable de héros découvrent le pouvoir légendaire du crâne ancestral... et leur destin : défendre Eternia contre le sinistre Skeletor.;;0;;Yuri Lowenthal,Kimberly Brooks,Antony Del Rio,Trevor Devall,Ben Diskin,Grey Griffin,David Kaye,Tom Kenny,Judy Alice Lee,Roger Craig Smith,Fred Tatasciore;;Pour enfants,Séries pour la famille à voir ensemble,Dessins animés,Séries fantastiques;;80147919,80075820,81191856,81038163,80218108,80225085,81280792,81628818,80062112,80075595,80003196,81399614,80103408,81068804,60031264,80179762,70142405,81059451,81475311,80244283,81354663,81068803,70252973,81010139,80221553,80167821;True;1
